lambda,f0,f1,f2
0.75,0.12263050694727784,0.11351826021668127,0.7638512328360336
0.76,0.12160316820498916,0.10851209684515896,0.7698847349498708
0.77,0.12058541804400386,0.10353652243823319,0.7758780595177961
0.78,0.11957742339404549,0.09859319530038169,0.7818293813055718
0.79,0.11857933145886364,0.09368365061312821,0.787737017928025
0.8,0.11759127044575671,0.08880930346634251,0.7935994260878848
0.81,0.11661335033558658,0.08397145227683767,0.7994151973875357
0.8200000000000001,0.11564566368313522,0.07917128252718322,0.8051830537897142
0.8300000000000001,0.11468828643853902,0.07440987076219464,0.810901842799237
0.8400000000000001,0.11374127878142805,0.06968818878538359,0.8165705324332083
0.85,0.11280468596025235,0.06500710800260016,0.8221882060371342
0.86,0.11187853913018855,0.060367403865183994,0.8277540570046357
0.87,0.11096285618381123,0.055769760369861386,0.8332673834462834
0.88,0.11005764256954395,0.05121477457750717,0.838727582852912
0.89,0.10916289209362513,0.04670296111750449,0.8441341467889181
0.9,0.10827858770203608,0.04223475664885422,0.8494866556491283
0.91,0.10740470223946973,0.03781052425329892,0.8547847735073056
0.92,0.10654119918299321,0.033430557739545064,0.860028243077471
0.93,0.10568803334859818,0.029095085841192768,0.8652168808103111
0.9400000000000001,0.1048451515692817,0.02480427629416643,0.8703505721365207
0.9500000000000001,0.10401249334373741,0.020558239782343588,0.8754292668739858
0.9600000000000001,0.10318999145507819,0.016357033742653446,0.8804529748025484
0.97,0.10237757255935083,0.012200666023228782,0.8854217614174611
0.98,0.10157515774386264,0.008089098390212823,0.8903357438658047
0.99,0.1007826630555715,0.0040222498805969125,0.8951950870617885
