lambda,f0,f1,f2
0.37,0.03507677612838208,0.597278615228029,0.3676446086435564
0.38,0.03490276790544488,0.5963520397304908,0.36874519236402603
0.39,0.034730176480679505,0.595388023071508,0.36988180044779057
0.4,0.03455897801356554,0.5943846801998147,0.371056341786755
0.41000000000000003,0.03438914854418992,0.5933399943426957,0.37227085711313496
0.42000000000000004,0.0342206639573321,0.5922518056769954,0.3735275303656879
0.43,0.03405349994324222,0.5911177988376358,0.37482870121899287
0.44,0.03388763195482068,0.589935489130067,0.376176878915215
0.45,0.03372303516066253,0.5887022072881757,0.37757475755098274
0.46,0.0335596843936158,0.5874150826074459,0.37902523299905727
0.47000000000000003,0.03339755409410049,0.5860710242470277,0.38053142165894804
0.48000000000000004,0.033236618247776045,0.5846667004831205,0.3820966812692285
0.49,0.033076850316648566,0.5831985156494489,0.3837246340336933
0.5,0.03291822316294864,0.5816625844783609,0.3854191923588078
0.51,0.03276070896470719,0.5800547035037102,0.3871845875316247
0.52,0.03260427912214848,0.578370319153548,0.3890254017242707
0.53,0.032448904153536955,0.5766044920932095,0.39094660375343243
0.54,0.03229455357919116,0.5747518573286834,0.3929535890922379
0.55,0.03214119579212543,0.5728065795081699,0.39505222469998297
0.56,0.03198879791346933,0.5707623027757728,0.3972488993108046
0.5700000000000001,0.031837325630749085,0.5686120944494278,0.3995505799198537
0.5800000000000001,0.03168674301664165,0.5663483816834055,0.40196487529991726
0.59,0.03153701232569255,0.5639628801696595,0.4045001075046849
0.6,0.03138809376599876,0.5614465137959609,0.40716539243768823
0.61,0.031239945242607647,0.5587893240421389,0.4099707307149239
0.62,0.03109252206883714,0.5559803677315255,0.41292711019907435
0.63,0.03094577664148355,0.5530076015965294,0.4160466217617976
0.64,0.030799658075230656,0.5498577519283853,0.41934258999637974
0.65,0.030654111791365072,0.5465161674146832,0.4228297207941333
0.66,0.03050907905533368,0.5429666530872804,0.42652426785746467
0.67,0.03036449645753987,0.5391912831670251,0.43044422037541114
0.68,0.030220295331582776,0.5351701904930546,0.4346095141749012
0.6900000000000001,0.030076401104414306,0.5308813302255454,0.4390422686695863
0.7000000000000001,0.02993273257345995,0.5263002156466299,0.4437670517795164
0.7100000000000001,0.029789201107210242,0.5213996242572577,0.44881117463565906
0.72,0.02964570976806078,0.5161492730624643,0.45420501716972617
0.73,0.029502152360138152,0.510515463136719,0.45998238450331275
0.74,0.029358412410667938,0.5044606954419525,0.4661808921476222
0.75,0.029214362102255233,0.4979432627299051,0.47284237516768896
0.76,0.029069861185984754,0.49091682652325747,0.480013312291894
0.77,0.028924755922583343,0.4833299940411444,0.4877452500362422
0.78,0.028778878122696444,0.4751259180064739,0.49609520387127065
0.79,0.02863204438770427,0.4662419528999181,0.5051260027120559
0.8,0.028484055691582393,0.45660941482850864,0.5149065294788611
0.81,0.028334697489754104,0.44615350853683117,0.5255117939726276
0.8200000000000001,0.02818374059156634,0.4347935035542116,0.5370227558578599
0.8300000000000001,0.028030943081531267,0.4224432599602034,0.5495257969598403
0.8400000000000001,0.027876053610299194,0.4090122190767963,0.5631117273151998
0.85,0.02771881638040349,0.3944069794032933,0.5778742042173425
0.86,0.02755897810214716,0.3785335651118852,0.5939074567859874
0.87,0.027396297061988602,0.3613004534376207,0.6113032494988992
0.88,0.027230554209580086,0.342622350036153,0.6301470957598057
0.89,0.027061565825109157,0.3224245850883769,0.6505138490836654
0.9,0.026889196908799862,0.3006478568922198,0.6724629461939184
0.91,0.026713374016475718,0.27725289932667324,0.696033726652862
0.92,0.026534095973343552,0.2522245364418492,0.721241367582902
0.93,0.026351440863250107,0.225574558409664,0.7480740007239316
0.9400000000000001,0.026165568004951116,0.197342942715296,0.776491489279327
0.9500000000000001,0.02597671427895154,0.16759715394557842,0.8064261317869483
0.9600000000000001,0.025785185024914056,0.13642954345487313,0.8377852715148391
0.97,0.02559134056882527,0.10395316277259659,0.8704554966259618
0.98,0.025395580036909556,0.0702965238617413,0.9043078960656403
0.99,0.02519832433371935,0.035597934357341356,0.9392037413051894
