lambda,f0,f1,f2
0.48000000000000004,0.07306306382328229,0.41798205481602435,0.508954881360683
0.49,0.07262734522086706,0.4133787341915426,0.51399392058762
0.5,0.07219063556589018,0.40862716063413645,0.5191822037999841
0.51,0.07175286372309303,0.40372379407567016,0.5245233422012413
0.52,0.07131396339931423,0.3986652264577713,0.530020810142908
0.53,0.07087387392244461,0.3934482131354497,0.5356779129421018
0.54,0.07043254105554553,0.3880697063016693,0.5414977526428
0.55,0.06998991783820854,0.38252689019026603,0.5474831919715661
0.56,0.06954596544529573,0.3768172177348428,0.5536368168198263
0.5700000000000001,0.0691006540512437,0.3709384482773879,0.5599608976713689
0.5800000000000001,0.0686539636861261,0.36488868583395784,0.566457350479863
0.59,0.06820588506793801,0.3586664173414846,0.5731276975905577
0.6,0.06775642039385202,0.3522705502295152,0.5799730293766256
0.61,0.06730558407204097,0.3457004485930118,0.5869939673349656
0.62,0.06685340337476181,0.33895596718701265,0.5941906294381966
0.63,0.06639991899319435,0.33203748242979325,0.601562598577098
0.64,0.06594518547486852,0.3249459195896255,0.609108894935543
0.65,0.06548927152572118,0.3176827753482059,0.6168279531260956
0.66,0.06503226016061503,0.31025013498017817,0.6247176048593253
0.67,0.06457424868891543,0.3026506834689179,0.6327750678422113
0.68,0.06411534852509419,0.29488770998967645,0.640996941485086
0.6900000000000001,0.06365568481835046,0.28696510533154046,0.649379209850076
0.7000000000000001,0.06319539589980086,0.27888735199558495,0.6579172521045222
0.7100000000000001,0.06273463255069918,0.2706595068917148,0.6666058605574798
0.72,0.06227355710001473,0.2622871767513064,0.6754392661487131
0.73,0.06181234236462574,0.2537764865719319,0.684411171063373
0.74,0.06135117044983819,0.24513404160134758,0.693514787948788
0.75,0.06089023143179293,0.23636688354253355,0.7027428850257429
0.76,0.06042972194652351,0.22748244181308447,0.712087836240381
0.77,0.05996984371259201,0.21848848081110447,0.7215416754761856
0.78,0.05951080201545779,0.20939304422313978,0.7310961537616468
0.79,0.059052804181926384,0.20020439745407492,0.7407427983641396
0.8,0.058596058072263216,0.19093096926442915,0.7504729726632089
0.81,0.058140770615771234,0.18158129366746903,0.7602779357170619
0.8200000000000001,0.057687146413217316,0.1721639530734973,0.7701489005132498
0.8300000000000001,0.0572353864264258,0.16268752357494043,0.7800770899985635
0.8400000000000001,0.05678568677174387,0.15316052314932646,0.7900537900790683
0.85,0.05633823763045537,0.14359136342795953,0.8000703989411195
0.86,0.05589322228534868,0.13398830553918664,0.8101184721749422
0.87,0.05545081628891989,0.124359420395344,0.8201897633163706
0.88,0.05501118676527858,0.11471255365752613,0.8302762595769223
0.89,0.054574491844695115,0.10505529548583364,0.8403702126697957
0.9,0.05414088022690446,0.09539495506821793,0.8504641647042674
0.91,0.05371049086721785,0.08573853982349847,0.8605509693092225
0.92,0.05328345277749722,0.07609273909025144,0.8706238081328963
0.93,0.052859884932890504,0.06646391204853073,0.8806762030182589
0.9400000000000001,0.05243989627423103,0.05685807957122022,0.8907020241556346
0.9500000000000001,0.05202358579551467,0.047280919667686,0.9006954945375669
0.9600000000000001,0.05161104270577348,0.03773776616211004,0.9106511911325339
0.97,0.051202346654694794,0.028233610239973,0.9205640431064623
0.98,0.05079756801177093,0.01877310449806432,0.930429327491165
0.99,0.050396768189271884,0.009360569143067737,0.9402426626686333
