lambda,f0,f1,f2
0.5700000000000001,0.13377929210412876,0.13945950644978783,0.726761201446086
0.5800000000000001,0.1329075712317593,0.1362449134337911,0.7308475153344477
0.59,0.132037838535759,0.133013622944055,0.7349485385201756
0.6,0.13117028635995892,0.1297668276410916,0.7390628859989516
0.61,0.13030510573172277,0.12650573257095696,0.7431891616973086
0.62,0.12944248593289326,0.1232315522240078,0.7473259618430943
0.63,0.12858261408068777,0.11994550759206199,0.7514718783272507
0.64,0.12772567472103646,0.11664882324226668,0.7556255020366983
0.65,0.12687184943666507,0.1133427244253688,0.7597854261379499
0.66,0.12602131647206327,0.11002843423536332,0.7639502492925964
0.67,0.12517425037725585,0.10670717083653353,0.7681185787862103
0.68,0.12433082167211892,0.10338014477287884,0.7722890335550039
0.6900000000000001,0.1234911965326868,0.10004855637360971,0.776460247093691
0.7000000000000001,0.12265553650072859,0.09671359326717144,0.7806308702320846
0.7100000000000001,0.12182399821757607,0.09337642801476945,0.7847995737676217
0.72,0.12099673318297756,0.09003821587295527,0.7889650509440966
0.73,0.12017388753948224,0.08670009269328935,0.7931260197672603
0.74,0.1193556018826678,0.0833631729656457,0.7972812251516758
0.75,0.11854201109725145,0.08002854801015853,0.8014294408925826
0.76,0.11773324421894527,0.07669728432139476,0.8055694714596628
0.77,0.11692942432171922,0.07337042206692042,0.8097001536113866
0.78,0.11613066842993379,0.07004897374106152,0.8138203578289963
0.79,0.11533708745466213,0.06673392297342326,0.8179289895719292
0.8,0.11454878615335098,0.0634262234905314,0.8220249903561124
0.81,0.11376586311187543,0.06012679822792693,0.8261073386601804
0.8200000000000001,0.1129884107478986,0.056836538589040544,0.8301750506631023
0.8300000000000001,0.11221651533438132,0.053556303846346465,0.8342271808192689
0.8400000000000001,0.1114502570420174,0.05028692067955224,0.8382628222784511
0.85,0.11068970999928876,0.047029182844925264,0.8422811071558086
0.86,0.10993494236883872,0.04378385096937235,0.8462812066618031
0.87,0.10918601643880578,0.04055165246244119,0.85026233109874
0.88,0.10844298872777401,0.037333281539113826,0.854223729733156
0.89,0.10770591010199132,0.03412939934603336,0.8581646905519912
0.9,0.10697482590353884,0.0309406341836799,0.8620845399127741
0.91,0.10624977608814402,0.02776758181694642,0.8659826420949458
0.92,0.10553079537138536,0.024610805866596676,0.8698583987620406
0.93,0.1048179133820758,0.021470838274167302,0.8737112483438537
0.9400000000000001,0.1041111548216565,0.018348179833014983,0.877540665345283
0.9500000000000001,0.10341053962850641,0.015243300778408558,0.8813461595931472
0.9600000000000001,0.10271608314610929,0.012156641429788676,0.885127275424317
0.97,0.10202779629411143,0.009088612878596308,0.8888835908271817
0.98,0.10134568574134813,0.006039597715358283,0.8926147165431643
0.99,0.10066975407998426,0.0030099507900387275,0.89632029512881
