pi1,pi2,f0,f1,f2,sdf0,sdf1,sdf2,Q,sdQ,m,sdm,k0,k1,k2,sdk0,sdk1,sdk2
0.09,0.35,0.1556689399,0.1497711286,0.6945599314,0.0625343204,0.0770338335,0.0925308917,0.3950176742,0.2312359927,0.5419508694,0.1384567021,0.6585564118,0.4076569746,0.3330056696,0.4519678877,0.2986141379,0.2414895705
0.09,0.37,0.1518828864,0.1436369479,0.7044801657,0.0617975103,0.0750082002,0.090804581,0.4172062699,0.2255125979,0.5568085122,0.1359235304,0.6919232712,0.4071299882,0.3448819946,0.4778566247,0.308408937,0.2445661593
0.09,0.39,0.1486015639,0.1387993002,0.7125991359,0.0611663914,0.0739490132,0.089731362,0.4350005356,0.2224482782,0.5689777556,0.134338875,0.7215609518,0.413044164,0.3516053847,0.5165648191,0.3187590248,0.2568548139
0.09,0.41,0.1455370443,0.1330280287,0.721434927,0.0606398123,0.0713975658,0.0878459913,0.4553788696,0.2153649352,0.5821860249,0.1316564895,0.7611439508,0.4181616765,0.3624490654,0.5526422598,0.312058742,0.2608629555
0.09,0.43,0.1417181419,0.1281355375,0.7301463206,0.0598588003,0.0701984972,0.08672537,0.4738752455,0.2120487952,0.5952484022,0.1299835935,0.8193373507,0.4275264993,0.375836533,0.5757624723,0.3142185917,0.2685823283
0.09,0.45,0.1393734424,0.1255020531,0.7351245046,0.0593669331,0.0693434293,0.0857903016,0.4841203985,0.2094806177,0.6027051808,0.1286139608,0.8753845143,0.4367252596,0.3813059046,0.6091380407,0.3187143071,0.2815147009
0.09,0.47,0.1362746456,0.1199460135,0.7437793409,0.0585890713,0.0683216457,0.0848917001,0.5038873139,0.2067886053,0.6156799372,0.1272967946,0.9323380616,0.4434947559,0.3991374633,0.6555084887,0.3257643344,0.2882135635
0.09,0.49,0.1340660549,0.1165181562,0.7494157889,0.0582288308,0.0667088434,0.0836472166,0.5163794766,0.2022617012,0.6241286107,0.125452253,0.9938787166,0.4431244764,0.4103943235,0.7181373656,0.3320097489,0.2952106325
0.11,0.01,0.2712733245,0.6403611954,0.0883654801,0.0815074726,0.11343623,0.0900669058,-1.1923569108,0.2970789054,0.4639195915,0.162744855,0.5488668541,0.3739312315,0.0816084557,0.2117430198,0.2033211157,0.0822921621
0.11,0.03,0.2560888349,0.5364110401,0.207500125,0.0798647088,0.1288954892,0.1198892086,-0.8653219552,0.3606214169,0.3262392259,0.1634914545,0.5399273046,0.3167740705,0.1420848422,0.2290457064,0.2157042975,0.1183769104
0.11,0.05,0.2437347806,0.4676832221,0.2885819974,0.0777710214,0.1288225232,0.125646974,-0.6467844467,0.3672005959,0.257230121,0.1416425913,0.5295801368,0.2980231176,0.1726171436,0.2449893414,0.2173548814,0.1351183152
0.11,0.07,0.2331517121,0.414475524,0.352372764,0.0760286416,0.1262407086,0.1262272087,-0.476578284,0.363124655,0.2295577534,0.1244997453,0.520600188,0.2942284285,0.194645616,0.25955203,0.2168351872,0.1475998674
0.11,0.09,0.2238928839,0.3733236691,0.402783447,0.0743539052,0.1217114277,0.1243881136,-0.3438638912,0.3524801154,0.2277230692,0.1206091537,0.5131780467,0.2916978879,0.2119113667,0.2727905621,0.2218431667,0.1544416796
0.11,0.11,0.2150548077,0.3457288535,0.4392163388,0.0728637073,0.115869098,0.1202288419,-0.2522413682,0.3366015015,0.2384025422,0.123117336,0.5110063109,0.2953621551,0.2184534626,0.2841628032,0.2231795397,0.1566111504
0.11,0.13,0.2075743921,0.3170091763,0.4754164316,0.0714229723,0.1119531543,0.1178141588,-0.1586019209,0.3265564248,0.2613699432,0.1319989561,0.5088465291,0.3008551397,0.2290776915,0.2949828631,0.2253139916,0.165120153
0.11,0.15,0.2006781162,0.2941019031,0.5052199807,0.0704572602,0.1081235002,0.1157260088,-0.0829838255,0.3168488978,0.2881960938,0.1396133392,0.5072333233,0.3048704029,0.2384400122,0.311820424,0.2317153884,0.1716102872
0.11,0.17,0.194307566,0.2746856143,0.5310068197,0.0694992655,0.1049939086,0.1132906841,-0.0183644089,0.308198583,0.315492484,0.1452906997,0.5141317093,0.315056197,0.2464568937,0.319377419,0.2333561675,0.1771385798
0.11,0.19,0.1880826936,0.2573889385,0.5545283679,0.0682563148,0.1010981365,0.1105873431,0.0397504909,0.297818454,0.3432929625,0.1489760949,0.517438272,0.3174089003,0.2542881876,0.3376509942,0.2391307376,0.1825573708
0.11,0.21,0.1833515907,0.2434671332,0.5731812761,0.0675508273,0.0984958945,0.1081863904,0.0862470097,0.2901642708,0.3676087407,0.1494346595,0.5293056576,0.3268762261,0.2587484258,0.3427058404,0.2424206723,0.1877729354
0.11,0.23,0.1778876709,0.2298918128,0.5922205163,0.0664617276,0.0942034318,0.1049052583,0.1324368908,0.278256602,0.3926867569,0.1494234424,0.539398733,0.3262631485,0.2660500684,0.361193196,0.2453695074,0.1899966657
0.11,0.25,0.1727459564,0.2184600993,0.6087939444,0.0656793223,0.0922004362,0.1035514422,0.1718737458,0.2730323779,0.416171957,0.1494422173,0.558300259,0.3359872081,0.2752158266,0.3749219101,0.2491113257,0.1955665134
0.11,0.27,0.1685865676,0.2096555861,0.6217578463,0.0649102859,0.090098668,0.10195588,0.202446674,0.267329261,0.434775449,0.1484467869,0.5773018327,0.3428659401,0.2795354219,0.3883518687,0.2543102724,0.2021653285
0.11,0.29,0.1640355625,0.1982280144,0.637736423,0.0639443427,0.0872923028,0.0993932916,0.2412803942,0.2591891164,0.4578934552,0.1461738477,0.5951327488,0.3445736531,0.2878663517,0.4125403348,0.2600253907,0.2077979934
0.11,0.31,0.1605017317,0.1914549934,0.6480432749,0.0633511075,0.0858511025,0.0981901282,0.2651332881,0.2551855187,0.4729681151,0.1451219889,0.6185097979,0.3542893988,0.2951819651,0.4332771731,0.2637317873,0.2114776574
0.11,0.33,0.156275931,0.183113793,0.660610276,0.062606,0.0840774735,0.0966728379,0.29438269,0.250223939,0.4915608955,0.1433707674,0.6543537516,0.3622750892,0.3028360442,0.4490301631,0.2665663863,0.2203642929
0.11,0.35,0.1524441747,0.1767265327,0.6708292927,0.0618388923,0.0823422731,0.0954135336,0.3173762274,0.2456514392,0.5066443389,0.1420585343,0.6873639778,0.3681450417,0.3130123655,0.4742734259,0.2708777682,0.2242003986
0.11,0.37,0.1490604492,0.1700139251,0.6809256257,0.0612441103,0.0797207706,0.093080627,0.3408977756,0.2379553211,0.5216123112,0.1389927698,0.7188461221,0.3665918888,0.317955188,0.5109928138,0.2758140805,0.2299905999
0.11,0.39,0.1456914343,0.1635855322,0.6907230335,0.0605673746,0.0777445391,0.0916125816,0.3635519691,0.2326092469,0.5362897847,0.1368098419,0.7549430161,0.3707730456,0.3261198833,0.5501113269,0.27782509,0.2375476445
0.11,0.41,0.1427127504,0.1580232085,0.6992640411,0.0598518742,0.0768980343,0.0910087338,0.3832176242,0.2305712933,0.5490269575,0.1361152917,0.8085567611,0.3826530943,0.3391107039,0.5721132962,0.2795036873,0.2434112511
0.11,0.43,0.1397530617,0.1517075017,0.7085394366,0.0594144399,0.0745430238,0.0892127168,0.4051244332,0.2239565797,0.5628892777,0.1335629043,0.8680429816,0.3834288614,0.3444582289,0.6062092901,0.2803482019,0.2541711399
0.11,0.45,0.1364373192,0.1483969008,0.71516578,0.0586807726,0.0751975083,0.0891626182,0.4183719784,0.2255904317,0.5728187239,0.1335154856,0.9274208513,0.398021574,0.3598333441,0.6508375059,0.2921101492,0.2604804017
0.11,0.47,0.1337175706,0.1425952083,0.7236872211,0.0581712929,0.0724912189,0.0871298693,0.4384968044,0.2180295957,0.5855580391,0.1306014547,0.9899562183,0.3943191432,0.3686983942,0.709772211,0.2929251577,0.2650219764
0.11,0.49,0.1314974114,0.1393170279,0.7291855608,0.0576952781,0.071438091,0.0861794799,0.450551505,0.2150433052,0.5938089763,0.1291589328,1.053979197,0.3953924145,0.3748214774,0.7837394134,0.3029484998,0.2773214549
0.13,0.01,0.2597214982,0.6683137787,0.0719647231,0.0800527116,0.106218986,0.0801381129,-1.2646628343,0.2722945392,0.504145535,0.1551650121,0.534379303,0.3166919796,0.0692583218,0.2272042353,0.1737050425,0.0709387573
0.13,0.03,0.2472797515,0.5740306352,0.1786896133,0.0780828915,0.1227338769,0.1108029639,-0.9693716571,0.339145458,0.3717481344,0.1662660826,0.5231565093,0.278665175,0.1215445058,0.2430750773,0.1853598356,0.1043369648
0.13,0.05,0.2360781233,0.5031357875,0.2607860892,0.0762858812,0.1238852124,0.118791911,-0.7454854858,0.3504008535,0.2868513586,0.1489128245,0.5149985472,0.2593347231,0.1536667834,0.257559804,0.1860903381,0.1216801251
0.13,0.07,0.2269604028,0.4515196915,0.3215199057,0.0750137215,0.123164036,0.1212208819,-0.5815194773,0.3519171328,0.2446649766,0.1309745243,0.506748376,0.2583922054,0.1748290914,0.271024563,0.1899534522,0.1325387083
0.13,0.09,0.2174380691,0.4117426358,0.3708192952,0.0732360101,0.1213019909,0.1217251418,-0.4526659764,0.3492979274,0.23111415,0.1201732045,0.5060346148,0.2638766499,0.1908629828,0.2816840087,0.195289833,0.1420715563
0.13,0.11,0.2091548541,0.3808072268,0.4100379191,0.0718790546,0.1178418701,0.1198297631,-0.3515765344,0.3406824878,0.2327386725,0.1173715277,0.5057356676,0.2695122007,0.201129427,0.2945543153,0.1999298818,0.1477335889
0.13,0.13,0.2028408612,0.3523253472,0.4448337916,0.0708139295,0.1129078764,0.1167046296,-0.2598169029,0.3275970356,0.2425580034,0.1211104896,0.502364282,0.2700525211,0.2087386397,0.3080647534,0.2030369195,0.153711598
0.13,0.15,0.1958194737,0.3277687721,0.4764117542,0.0695412932,0.1102670948,0.1156149555,-0.17912579,0.3215298805,0.2642078766,0.1286940639,0.5096168815,0.2777076805,0.2208995964,0.3168487356,0.20809387,0.1599087702
0.13,0.17,0.189730853,0.308795801,0.5014733459,0.0686315946,0.1064769143,0.1127495671,-0.1161182562,0.3110318355,0.2844568858,0.1348300983,0.5141061926,0.2836399142,0.2259891906,0.3337100397,0.2098719632,0.1644465787
0.13,0.19,0.1835008391,0.2905205127,0.5259786482,0.0674581393,0.1035409115,0.1104223847,-0.0550623773,0.3029891584,0.310065555,0.1396156072,0.5288129786,0.2868432611,0.2344835969,0.3419977327,0.2180912538,0.1692496463
0.13,0.21,0.1784549577,0.2750566644,0.5464883779,0.0667234198,0.1008927752,0.1091902552,-0.0036249509,0.296546149,0.3337607027,0.1442088633,0.5387593939,0.2968914353,0.2421829827,0.359843882,0.2178368186,0.1756355432
0.13,0.23,0.1738605349,0.2634584211,0.562681044,0.0660902618,0.0988825837,0.1076725195,0.0357642018,0.2910513032,0.3540579141,0.1463741847,0.5549303968,0.3023911495,0.2462820461,0.3739373927,0.2265431991,0.1815796472
0.13,0.25,0.1690600207,0.2470512372,0.5838887421,0.0648356076,0.0941478832,0.1031966919,0.0897862677,0.2769915218,0.3814573499,0.1450814113,0.5747215354,0.302425943,0.2535232638,0.3851735131,0.2234898191,0.1831338735
0.13,0.27,0.1644108973,0.2361041168,0.5994849859,0.06420016,0.0921289914,0.1023725707,0.1272767522,0.2722565241,0.4028608562,0.1467570339,0.5949362506,0.3096591395,0.2628381373,0.4104348796,0.2268549584,0.188882755
0.13,0.29,0.1608837791,0.22538294,0.613733281,0.0634856284,0.0907675428,0.101244982,0.162967401,0.2685577593,0.4234470668,0.1461862417,0.6155899217,0.3150874662,0.2691147529,0.4325369557,0.2365798574,0.1976015659
0.13,0.31,0.15698304,0.2168817796,0.6261351805,0.0626126453,0.0892292446,0.0998526831,0.1923716214,0.2642766294,0.44123412,0.1455044105,0.6491954843,0.32279483,0.2779864603,0.4455460141,0.2405646329,0.200205951
0.13,0.33,0.1530818724,0.2086265576,0.63829157,0.0619876122,0.0884247459,0.0991852888,0.2210384547,0.2621866712,0.4588881351,0.1455510424,0.6830945717,0.3340342289,0.2865259708,0.4717465732,0.2448079549,0.2087206572
0.13,0.35,0.1495678937,0.2035722498,0.6468598565,0.061208756,0.0858802925,0.0973185408,0.2397153569,0.2552885022,0.4712883208,0.1436312895,0.7136623004,0.3335906024,0.2919294818,0.5062126982,0.2492223726,0.2102700358
0.13,0.37,0.1463604099,0.1932921055,0.6603474846,0.0605763016,0.0832041559,0.0953446704,0.2737632735,0.2479323118,0.4911459278,0.1414305247,0.7474853701,0.3331109042,0.2978033129,0.5466967322,0.2533969611,0.2206974438
0.13,0.39,0.1433938658,0.1888813511,0.6677247831,0.059922449,0.0818124909,0.0937272349,0.2899620809,0.2435830164,0.5020893348,0.1392883795,0.8020289148,0.3413219687,0.3052905926,0.5675245086,0.2530944686,0.2210960728
0.13,0.41,0.1401353947,0.1803540543,0.6795105509,0.0594472207,0.0811725249,0.0932962445,0.3188024422,0.2420299494,0.5196420181,0.1389158381,0.862031589,0.3518484628,0.3163210447,0.6010998137,0.25797353,0.2334303312
0.13,0.43,0.1371020102,0.1765675724,0.6863304174,0.0588127895,0.0799254966,0.0920163332,0.3331952726,0.2383519212,0.5297959796,0.1371828417,0.9207358136,0.3560966511,0.3249311188,0.6454597346,0.2628674877,0.2360986917
0.13,0.45,0.1344528154,0.1695430428,0.6960041418,0.0582176095,0.0774930395,0.0900032533,0.3569180562,0.2314178121,0.5441488913,0.1345815505,0.9801500847,0.3546584856,0.3319404357,0.7036616677,0.2655248406,0.241491597
0.13,0.47,0.1320388474,0.1650744457,0.7028867069,0.0579391136,0.0762642407,0.0889569879,0.3727378155,0.2278674213,0.5544645981,0.1330191354,1.0484849577,0.357310687,0.3378833964,0.7784454012,0.2716699727,0.2514012343
0.13,0.49,0.1292896776,0.1612978184,0.709412504,0.0570684014,0.0763312054,0.0889620532,0.3868168672,0.2284466095,0.5642151605,0.1331405681,1.1251101218,0.3706876956,0.3526926402,0.8463862301,0.2756494262,0.258205724
0.15,0.01,0.2506447674,0.6846301282,0.0647251044,0.0781959268,0.1022213872,0.0741775393,-1.3045351519,0.2587913988,0.5278209733,0.1509902532,0.5175318091,0.265855425,0.0630714293,0.2404707633,0.150103202,0.0651925608
0.15,0.03,0.2380784804,0.5994135752,0.1625079444,0.0768904935,0.1171016272,0.1035855046,-1.0363192059,0.3203784026,0.4049076302,0.1647252104,0.5131824138,0.2402975658,0.1099343869,0.2562572879,0.1621496304,0.0957802567
0.15,0.05,0.228283929,0.5364058985,0.2353101725,0.0752683835,0.1206557126,0.1134269626,-0.8375016246,0.3385456753,0.3228871354,0.1559336982,0.5061078686,0.2335522469,0.1375629908,0.269544836,0.166935524,0.1114043803
0.15,0.07,0.2191676367,0.4847036812,0.2961286821,0.0737985215,0.1217783094,0.1181336318,-0.6732786803,0.3463437039,0.2712061984,0.1391740212,0.503476731,0.2354863242,0.1582026813,0.2809993346,0.1711156953,0.1260444132
0.15,0.09,0.2108101546,0.4459582247,0.3432316207,0.0719897059,0.118445691,0.117160676,-0.5486848288,0.3391034159,0.2431064377,0.1235802244,0.5019346222,0.2375635192,0.1721573487,0.2929145997,0.1740397268,0.1305553856
0.15,0.11,0.2032284786,0.4108237226,0.3859477988,0.0709085281,0.1153165802,0.1156944126,-0.4356996465,0.3314921336,0.2319391581,0.1148924536,0.5034654422,0.2398392624,0.1837944789,0.3069278806,0.1783600148,0.1385067856
0.15,0.13,0.1970383119,0.38364009,0.4193215982,0.0698266887,0.1125593206,0.1145485198,-0.3479585818,0.3250079403,0.235260185,0.1136494157,0.5075994781,0.2453138673,0.1932268318,0.3146372705,0.183911824,0.1432325744
0.15,0.15,0.190893848,0.3613333809,0.4477727711,0.0688107139,0.1108011483,0.1138624466,-0.2748939908,0.3210693201,0.2471597101,0.117805861,0.5109503925,0.2547694188,0.2017676497,0.332026226,0.189392784,0.1484749057
0.15,0.17,0.1851342879,0.3391869176,0.4756787946,0.0678740698,0.1078345796,0.1122661495,-0.2026950405,0.313635243,0.2647515978,0.1236212517,0.5246049112,0.2606197022,0.21111287,0.3392139653,0.1924588783,0.1537520545
0.15,0.19,0.1797629164,0.3204188953,0.4998181883,0.0670576755,0.105407475,0.1110961788,-0.1410196022,0.3077304564,0.2848155104,0.1306060714,0.5356999259,0.2656650388,0.2198800578,0.3565891519,0.1990349756,0.15931633
0.15,0.21,0.174515514,0.3054140751,0.520070411,0.0660444376,0.1035018498,0.1096950051,-0.0907577391,0.3027392351,0.3045630021,0.1361011481,0.5504890444,0.2753087337,0.2263156858,0.3733808629,0.2016167659,0.1646146865
0.15,0.23,0.1700523441,0.2888892063,0.5410584497,0.0651402241,0.0996040753,0.106688216,-0.0367199629,0.2918671951,0.3272731103,0.1391661454,0.571317491,0.2754472334,0.2318333263,0.3835789086,0.2045912182,0.1692328864
0.15,0.25,0.1648743528,0.2778199736,0.5573056736,0.0644525224,0.0991877863,0.1067550689,0.0016657264,0.2913948877,0.3482813582,0.1423709337,0.5943370052,0.2859675451,0.2399933031,0.4081006855,0.2126154335,0.1769636862
0.15,0.27,0.1612613989,0.2662612918,0.5724773092,0.0635124479,0.0972952452,0.1051979599,0.0399547256,0.2862347963,0.3670536652,0.1447840634,0.6118440953,0.293295401,0.2476952461,0.4314224396,0.2155408811,0.1796519413
0.15,0.29,0.1571907023,0.2541016175,0.5887076802,0.0628100571,0.0945239876,0.1025435019,0.0805044453,0.2779640413,0.3882898561,0.144851007,0.6476307239,0.2936932433,0.2529893554,0.4448096022,0.2213797216,0.1842144712
0.15,0.31,0.1537191416,0.2419840754,0.6042967829,0.0621202775,0.0912437813,0.1005025723,0.1203286321,0.2693269559,0.4101623166,0.1436826205,0.6792720187,0.2967247394,0.2585911931,0.4683697697,0.2194838402,0.1915697474
0.15,0.33,0.1500749098,0.2352757525,0.6146493377,0.0613799638,0.0913827901,0.1006764323,0.1440978327,0.2701427735,0.4248884208,0.145308719,0.7113177206,0.3083468286,0.2698570215,0.5018272138,0.2267777496,0.1951779785
0.15,0.35,0.1467878745,0.2250471668,0.6281649588,0.0606898453,0.0882705719,0.0980735747,0.1780706252,0.2612258154,0.4439053808,0.1435838406,0.7415582937,0.3068813749,0.2731344602,0.5457997582,0.2296722443,0.2021528065
0.15,0.37,0.1436382333,0.2172558289,0.6391059378,0.0599830967,0.0861742381,0.0962376487,0.20459428,0.2552353956,0.459918806,0.141527505,0.7964633616,0.3111912128,0.2804776088,0.5654006146,0.2302105099,0.2043912328
0.15,0.39,0.1406264148,0.2094816296,0.6498919556,0.0596512858,0.085138128,0.0957420709,0.2309286964,0.2527332301,0.4756145249,0.1417648244,0.8569471918,0.3199551435,0.2899272904,0.5985912018,0.2321635738,0.2123122853
0.15,0.41,0.1374901989,0.2029239833,0.6595858178,0.0588512167,0.0833042801,0.0940638628,0.2537378513,0.2474969049,0.4899481558,0.1396638475,0.9140858447,0.3218806886,0.2964451472,0.639876043,0.2360782469,0.2166503206
0.15,0.43,0.1347118935,0.1976801514,0.6676079552,0.0583153321,0.0828185143,0.0937095262,0.2722476524,0.2463666127,0.5018575356,0.1394097767,0.975432709,0.3275629611,0.3061909893,0.6966067527,0.2445828725,0.2233531216
0.15,0.45,0.1324396044,0.1906836148,0.6768767808,0.057837168,0.0813214795,0.0925076101,0.2955095512,0.2422019735,0.5156401614,0.1378891097,1.0384469416,0.3314008905,0.3120396735,0.768296707,0.2479746696,0.2328284487
0.15,0.47,0.1294849145,0.1849443353,0.6855707502,0.0573435974,0.0800184428,0.0916654809,0.3156820795,0.2388489313,0.5286091334,0.136787167,1.1201614851,0.3380816383,0.3241652852,0.8429191929,0.2479673465,0.2362486932
0.15,0.49,0.1273378798,0.179304174,0.6933579462,0.0568697585,0.0785498446,0.0905824373,0.3347495983,0.2348779757,0.5402344414,0.1352976744,1.2306590885,0.341681167,0.3322202197,0.9007516966,0.2501572443,0.2430012281
0.17,0.01,0.241532474,0.7027390295,0.0557284964,0.0769853277,0.0968809304,0.0671466449,-1.3497495626,0.2408070232,0.5545513622,0.1440110247,0.506131397,0.2307952209,0.0558124298,0.2535116636,0.1331210652,0.0580952427
0.17,0.03,0.2305942086,0.6231390724,0.146266719,0.0750646299,0.1117462008,0.0964364333,-1.1000114257,0.3025786509,0.4374295712,0.1618709012,0.5018241574,0.2126938854,0.0997309913,0.2659658269,0.1441234659,0.0858876743
0.17,0.05,0.2215694648,0.5614047917,0.2170257436,0.0739560888,0.1163770726,0.1072231786,-0.9057838398,0.3237486094,0.3526780448,0.1581057831,0.4978013336,0.2089494881,0.12564661,0.2790732433,0.1481795321,0.102482841
0.17,0.07,0.2129379084,0.5163933302,0.2706687614,0.0724511888,0.1177793296,0.1118258685,-0.7621178991,0.3320369678,0.2994154319,0.1466929353,0.4971776343,0.2141654904,0.1434533431,0.2915073773,0.1552001806,0.1115350856
0.17,0.09,0.2053200985,0.4760002856,0.3186796158,0.0707923368,0.1168552602,0.1134907143,-0.6333209555,0.3324879364,0.2626411968,0.13090515,0.4973888035,0.21814581,0.1571989124,0.3030473595,0.1598264146,0.1215071538
0.17,0.11,0.1985539329,0.4415703217,0.3598757453,0.0701643846,0.1165910015,0.1159812494,-0.5232648981,0.3347680372,0.2448325062,0.1198735408,0.5033960685,0.2255771155,0.1722565733,0.3140721853,0.1670409167,0.1309242548
0.17,0.13,0.1917540615,0.4162962117,0.3919497269,0.0690614871,0.1141107301,0.114948667,-0.4406426965,0.3289804895,0.2389762559,0.1142742623,0.5101220088,0.2302829017,0.1798202229,0.3299016927,0.1741782102,0.1359831863
0.17,0.15,0.1862452958,0.3876767951,0.4260779091,0.0679718553,0.1116400789,0.1136847357,-0.3492756811,0.3229757801,0.2425785696,0.1127536965,0.52011886,0.237070512,0.1906734862,0.3384859946,0.1752560779,0.1430277309
0.17,0.17,0.180338344,0.3652891063,0.4543725497,0.0672077919,0.1087746068,0.1122910928,-0.2762056629,0.3158885633,0.2531417146,0.117472351,0.5348120608,0.2419906368,0.1989503011,0.3545182992,0.1788219425,0.149467841
0.17,0.19,0.1756130967,0.3487115364,0.4756753669,0.0663984841,0.1069122411,0.111109334,-0.2217477059,0.3111264995,0.2664735959,0.121977779,0.5467718451,0.2475455207,0.2043176645,0.3725851307,0.1861177723,0.1540753997
0.17,0.21,0.1707053237,0.3314814154,0.497813261,0.0652308675,0.1043753049,0.1090341361,-0.1651495698,0.3041716981,0.2841561038,0.1265065259,0.5680556504,0.2543582536,0.2118453869,0.3821317793,0.1872851648,0.1568284247
0.17,0.23,0.1663548399,0.3148105831,0.5188345771,0.0644280393,0.1022776687,0.1078755591,-0.1107865891,0.2989545004,0.3042602921,0.1324007161,0.5869398221,0.2582554165,0.2207405452,0.4028213134,0.1938857475,0.1618261093
0.17,0.25,0.1619163781,0.3034822723,0.5346013497,0.0636117229,0.1006138058,0.1067945104,-0.0723631949,0.2947221188,0.3212923912,0.1360992217,0.6065666395,0.2663825948,0.2270326738,0.4312190373,0.1961079595,0.1654835573
0.17,0.27,0.1575926019,0.2893950798,0.5530123183,0.0626011964,0.0982154029,0.105239805,-0.0257778413,0.2885585249,0.343070161,0.1387703745,0.6417218277,0.2704041319,0.2334512293,0.4417360515,0.1992783949,0.17287402
0.17,0.29,0.154237155,0.2772238369,0.5685390081,0.0621412119,0.0961913773,0.1034013573,0.0140913343,0.2826113019,0.3623270611,0.1406175937,0.6753143224,0.273958502,0.2408880014,0.4642617293,0.2043296364,0.1751924435
0.17,0.31,0.150707466,0.268127968,0.581164566,0.0614622529,0.0949776405,0.1027154486,0.04490863,0.2796796135,0.3790187453,0.1422252256,0.7065379455,0.2817729265,0.2472786197,0.4980202907,0.2071901613,0.1814625733
0.17,0.33,0.1470773735,0.2559438712,0.5969787553,0.0607658675,0.0924910749,0.1006389941,0.085091013,0.2726302142,0.4001488913,0.1426955035,0.7372689853,0.2835832358,0.2540262432,0.5431586699,0.2107170955,0.1867223192
0.17,0.35,0.144302353,0.2471974863,0.6085001607,0.0601454559,0.0901886387,0.0989374592,0.114105188,0.2663359797,0.416087978,0.1420469187,0.7909094299,0.2851291463,0.2598510029,0.5621537287,0.2137959826,0.189848316
0.17,0.37,0.1405818545,0.239153783,0.6202643625,0.0595884131,0.0894092148,0.0982064931,0.1419567965,0.2641893905,0.432975042,0.1421375,0.8510131618,0.2946579238,0.2680741771,0.5949119222,0.2154204505,0.1961822165
0.17,0.39,0.1380630557,0.2320678402,0.6298691042,0.0589820315,0.0874039936,0.0965078586,0.1657334238,0.2584962066,0.4464785232,0.1411979583,0.9073546859,0.2969187815,0.2730483872,0.6357199637,0.2176639653,0.1997814351
0.17,0.41,0.1353224551,0.2256445889,0.639032956,0.0585210842,0.0868183194,0.0959498324,0.1877437783,0.256893363,0.459910451,0.1409247161,0.9700670381,0.3008932053,0.2814126501,0.691072666,0.2269194326,0.2056051159
0.17,0.43,0.1325380084,0.2168016567,0.6506603349,0.0578764905,0.0841896095,0.0940876828,0.2170570215,0.2497707789,0.4768341486,0.1391346183,1.0311151099,0.3033784831,0.286098927,0.7623373399,0.2241500322,0.2127886626
0.17,0.45,0.130143607,0.2122530796,0.6576033135,0.0571649463,0.0834026366,0.0932236227,0.2330971543,0.2475323577,0.4871025101,0.1381115845,1.1007396059,0.3100294161,0.2950563477,0.8374507734,0.2266023806,0.214809323
0.17,0.47,0.1271687792,0.2044504588,0.668380762,0.0568457431,0.0820607221,0.0923525121,0.2594798443,0.2439833092,0.5030955832,0.1371830334,1.2203334313,0.3134932261,0.3032794944,0.8926701163,0.2307387592,0.2234476897
0.17,0.49,0.1249142,0.1980122112,0.6770735887,0.0563034258,0.081279539,0.091722875,0.2810491663,0.2419448009,0.5159975006,0.1365531526,1.3425100201,0.3185993324,0.311475977,0.9620359897,0.2361487344,0.2318804257
0.19,0.01,0.2331027243,0.7156895062,0.0512077695,0.0758278143,0.0933376681,0.0620847861,-1.3801712429,0.2287692481,0.5738269004,0.1390828829,0.4981184885,0.2002997738,0.0514699308,0.264417509,0.1200312785,0.0532536574
0.19,0.03,0.2232773235,0.6432594708,0.1334632056,0.0743429179,0.1072823069,0.0904025406,-1.1530557361,0.2872648244,0.4664698111,0.1571805914,0.4955212413,0.1906352768,0.0913763091,0.2775680894,0.1296894846,0.0786929926
0.19,0.05,0.2146549077,0.5869391224,0.1984059699,0.0725718929,0.113931734,0.1030772553,-0.9754722748,0.3149984801,0.3868795658,0.1594478808,0.4929412124,0.1933464428,0.1159741536,0.2906004695,0.1368252719,0.0949494332
0.19,0.07,0.206529082,0.5416375906,0.2518333274,0.0713797614,0.1145853985,0.1075939531,-0.8314418538,0.3214313563,0.3277110008,0.1509182543,0.4970746236,0.1961847909,0.1324113752,0.3012135309,0.1419202102,0.1046119347
0.19,0.09,0.199551255,0.5018269718,0.2986217731,0.0703565108,0.1157842718,0.1111502807,-0.7050321705,0.3280229611,0.2859098083,0.1383013655,0.5014522761,0.202898815,0.1475638151,0.3130775286,0.1486930841,0.1146629384
0.19,0.11,0.1928237941,0.4697104295,0.3374657764,0.0691808252,0.1150480355,0.1126530259,-0.6019550827,0.3285063812,0.2611876317,0.1253809969,0.5083047955,0.2098465484,0.1589115663,0.3266411102,0.1543982045,0.1227595831
0.19,0.13,0.1872663263,0.4374703467,0.375263327,0.0680866868,0.1131631485,0.1125358283,-0.4996773664,0.3248949572,0.2452506873,0.1149327656,0.5165377723,0.2135351292,0.1712864329,0.3373932356,0.1596692597,0.1293246801
0.19,0.15,0.1822005927,0.4153127432,0.402486664,0.0673114434,0.1115021096,0.1119253463,-0.4281388224,0.3211175972,0.2421004035,0.1111004673,0.5282392824,0.2209242476,0.1781485122,0.3497965161,0.1644932515,0.1336334528
0.19,0.17,0.1759850038,0.3919371586,0.4320778377,0.066186963,0.108694687,0.1107502932,-0.3517964795,0.3145197357,0.2466603349,0.1104275544,0.5433804876,0.2261577763,0.1874882403,0.3712433798,0.1659731761,0.1392181394
