pi1,pi2,f0,f1,f2,sdf0,sdf1,sdf2,Q,sdQ,m,sdm,k0,k1,k2,sdk0,sdk1,sdk2
0.09,0.35,0.1607155354,0.106415539,0.7328689256,0.0629396178,0.0624456383,0.0846128779,0.5200378477,0.1922289594,0.5993130289,0.1268808424,0.6183083739,0.4306344842,0.3708116007,0.432632998,0.3015410927,0.2598617671
0.09,0.37,0.1563173492,0.1014253579,0.7422572928,0.0627702051,0.061672329,0.083522563,0.5394065769,0.189390378,0.6133870104,0.1252792719,0.6600280031,0.4411941346,0.3843186228,0.453021108,0.3126136311,0.2674683379
0.09,0.39,0.1532302639,0.0974413539,0.7493283822,0.0621303623,0.0599829156,0.0822061537,0.5544456743,0.1847725419,0.6240000714,0.1232782944,0.6904871098,0.4408474072,0.3930059268,0.4802416374,0.3221895784,0.2737712707
0.09,0.41,0.1487435284,0.0935123362,0.7577441354,0.0608067287,0.0580071013,0.0798949037,0.570719463,0.1787277628,0.6366194166,0.1198308389,0.718677925,0.4500583698,0.3983392921,0.5186224162,0.3132764898,0.2850858395
0.09,0.43,0.1464862356,0.0926204163,0.7608933481,0.0605787628,0.0588087548,0.0804142173,0.5756525154,0.1811369202,0.6413410933,0.1206163282,0.7618121795,0.4671518402,0.4114293441,0.5502878971,0.3234484673,0.2898502988
0.09,0.45,0.1430570929,0.0880565573,0.7688863498,0.0597560173,0.0564623867,0.0784476756,0.5927732353,0.1744951485,0.6533295248,0.1176715133,0.81586617,0.4673476076,0.4230119321,0.5756581294,0.3223637471,0.2976939496
0.09,0.47,0.1401385368,0.0874981255,0.7723633377,0.0601875272,0.0569024182,0.0790406306,0.5973670868,0.1758536271,0.6585450066,0.1185609459,0.887175851,0.4803767766,0.4325560464,0.6207010107,0.3327505994,0.3173175102
0.09,0.49,0.1359610097,0.0822922841,0.7817467062,0.0586188046,0.0538020943,0.0761753993,0.617162138,0.1670441199,0.6726200593,0.114263099,0.9406978638,0.4781299233,0.4500977037,0.6606457935,0.3224883776,0.3171350556
0.11,0.01,0.3156732246,0.4808819224,0.2034448531,0.0881732298,0.1440617955,0.1465057941,-0.7583189917,0.4163719631,0.2799817903,0.1557291639,0.5055279758,0.3182160582,0.1910803952,0.1987801018,0.222079446,0.1575619422
0.11,0.03,0.2879608669,0.3793358803,0.3327032528,0.0843957365,0.12970818,0.1377271331,-0.4259685079,0.3789541934,0.2062752169,0.1212819316,0.5120111613,0.2820845902,0.2601654357,0.2140632715,0.2059324418,0.1656176438
0.11,0.05,0.2677023601,0.3169207698,0.4153768701,0.0812942532,0.1190103906,0.131530257,-0.2184646695,0.3516588584,0.2159702931,0.1268458257,0.5121133596,0.2909420511,0.2976904279,0.2287176987,0.2067951848,0.1766817809
0.11,0.07,0.2528889206,0.2869411219,0.4601699575,0.0793191698,0.1109913879,0.123752574,-0.1137122862,0.3275294895,0.2409519049,0.1354830159,0.5066971637,0.2968006607,0.3008704207,0.2438189629,0.2121332943,0.1787342899
0.11,0.09,0.2423629807,0.2580476309,0.4995893884,0.0772802179,0.1057555779,0.1198369909,-0.0165058735,0.3134385149,0.276575499,0.1463170388,0.4945750797,0.3096942926,0.3073528738,0.2577111872,0.2227908908,0.1849236447
0.11,0.11,0.2308679973,0.2375520406,0.5315799622,0.0749084829,0.0981975279,0.1122352273,0.056475881,0.2905584349,0.3108590709,0.1485241357,0.4924801058,0.3135014947,0.3082460673,0.2689271709,0.2209245777,0.1858403122
0.11,0.13,0.220406327,0.2179305174,0.5616631556,0.0740418044,0.0928861165,0.1103619117,0.1258021209,0.2781040469,0.3490620202,0.1543529384,0.4951935589,0.3230631025,0.3154996282,0.2829935672,0.2235395683,0.1954648969
0.11,0.15,0.213724426,0.2032927482,0.5829828257,0.072232779,0.0906404601,0.106255614,0.1763973292,0.2696845859,0.3781643875,0.1523429069,0.4887541965,0.3360480937,0.3121857492,0.2906753662,0.232203674,0.1995470794
0.11,0.17,0.2057771271,0.1953868676,0.5988360053,0.0719864962,0.0887753905,0.1056216712,0.2080622701,0.2653113656,0.4008012283,0.1532381355,0.4926712754,0.342926606,0.3096388337,0.3088172915,0.238184524,0.2025057803
0.11,0.19,0.1992416182,0.1783718356,0.6223865462,0.0702792253,0.0827026128,0.1005264056,0.265642875,0.2479448902,0.4349316242,0.1476178299,0.497529082,0.3467484428,0.3184693746,0.3143124529,0.23998926,0.2066349871
0.11,0.21,0.1917035027,0.1683964723,0.639900025,0.0690317909,0.0797748669,0.0979429653,0.3031070804,0.2396494803,0.4603834756,0.1455149129,0.5075386012,0.3515781166,0.3214267087,0.3310972264,0.246489835,0.2141884947
0.11,0.23,0.1863605527,0.1620923341,0.6515471132,0.0680278063,0.0773782764,0.0954323937,0.3273624451,0.2323593045,0.4775959582,0.142410054,0.5185835798,0.3575261287,0.319397983,0.3390277713,0.244886465,0.2140306003
0.11,0.25,0.1814974828,0.1563466276,0.6621558896,0.0669642093,0.0778930589,0.0964670083,0.3494626343,0.2352726337,0.493430928,0.1441672698,0.5278373251,0.3717930258,0.3241991438,0.3529932139,0.2569792753,0.2199979999
0.11,0.27,0.1758988824,0.1446402685,0.6794608491,0.066835136,0.073973262,0.0929463884,0.3901803121,0.223193825,0.5193433784,0.1389637274,0.5501305893,0.3738183543,0.3338855762,0.3722834968,0.2652858942,0.2282475243
0.11,0.29,0.1703409862,0.1416117399,0.6880472739,0.0649356624,0.0727235742,0.0915512079,0.4048237941,0.22009975,0.5322112329,0.1368927494,0.5681865382,0.3797229171,0.3354414713,0.3848189727,0.2650783775,0.2300293924
0.11,0.31,0.166735459,0.1356068126,0.6976577284,0.0646117684,0.0698793042,0.0889495024,0.4264441033,0.2113891758,0.546535866,0.1332678677,0.5876127181,0.3834472643,0.3373525564,0.4064903151,0.2618365716,0.2323597576
0.11,0.33,0.1610226015,0.128620702,0.7103566965,0.0628494085,0.0682802253,0.0870102793,0.4531152926,0.2068463315,0.5655607527,0.1304289666,0.6097541393,0.3903980035,0.347193792,0.4297358626,0.270478141,0.2417498063
0.11,0.35,0.1583111365,0.1265726426,0.7151162209,0.0628579875,0.0661678534,0.085833363,0.4619709358,0.2011689696,0.5726882565,0.1287008729,0.6441567349,0.3835024546,0.3456523698,0.4452673993,0.2754834299,0.2442797162
0.11,0.37,0.1544799514,0.120726247,0.7247938016,0.062163644,0.0668930207,0.0862852258,0.4833413075,0.2036046183,0.5872206948,0.1293212784,0.6789068422,0.4040544317,0.3631867001,0.4686125764,0.2877954554,0.2526780969
0.11,0.39,0.1505687864,0.1173763702,0.7320548434,0.0617142217,0.0656339659,0.084714149,0.497302103,0.1993967795,0.5981036884,0.1269908361,0.713080275,0.4131204861,0.3667445981,0.5086342988,0.2851749605,0.2614694456
0.11,0.41,0.1473488771,0.1121362517,0.7405148713,0.0607420016,0.0629860619,0.0827170357,0.516242368,0.1922254051,0.6107840897,0.1240312947,0.7444538727,0.4149593585,0.3776607472,0.545962242,0.2818423258,0.2633692508
0.11,0.43,0.1449923233,0.1093626593,0.7456450173,0.0609698849,0.0625225233,0.08228077,0.5269196986,0.1906046095,0.6184707395,0.1234085851,0.8068741085,0.4242226642,0.3831136308,0.5734307332,0.2863032774,0.2746466554
0.11,0.45,0.1406098475,0.1086506945,0.750739458,0.0597542129,0.0610217555,0.0804278843,0.5334380691,0.1860288409,0.6261124005,0.120627241,0.8614756499,0.4179578575,0.3865644763,0.6062124235,0.2924041297,0.2793919881
0.11,0.47,0.1375741779,0.1053336666,0.7570921555,0.0588158151,0.0601209532,0.0800583791,0.5464248224,0.1843816858,0.6356382333,0.1200875687,0.91961437,0.4200911739,0.4024752876,0.6429139842,0.3031992041,0.2863006793
0.11,0.49,0.1346177741,0.0998907416,0.7654914843,0.0582564915,0.0600760917,0.0795993475,0.5657100011,0.1840525782,0.6482457957,0.1193650519,0.980384848,0.4344771692,0.4203326063,0.7031780597,0.3165321771,0.2997323827
0.13,0.01,0.30855429,0.5345220838,0.1569236262,0.0872106078,0.1337595916,0.129501139,-0.9121205413,0.3774255223,0.3295058378,0.1641068002,0.4790759221,0.2858506253,0.1456353708,0.2111343327,0.1954787454,0.133703969
0.13,0.03,0.2803427714,0.4211361445,0.298521084,0.0826122289,0.1284423432,0.1322442905,-0.5437512051,0.3712151795,0.219340165,0.129149576,0.4934058435,0.2534515351,0.2266675486,0.2235784379,0.183252564,0.1546812795
0.13,0.05,0.2632284786,0.3631813475,0.3735901739,0.0801585331,0.1206434324,0.1288394543,-0.3527725212,0.3525295177,0.2039025958,0.1186997957,0.4900064086,0.2602416193,0.2555530979,0.2381627111,0.1892493986,0.1638423053
0.13,0.07,0.2471589246,0.3198850287,0.4329560467,0.0773249528,0.1118343475,0.1220417536,-0.2068140108,0.328277017,0.2210743743,0.1249900486,0.4922922469,0.2687383492,0.2763476765,0.2507659423,0.1935838005,0.1701393619
0.13,0.09,0.2356710822,0.287308173,0.4770207448,0.076475138,0.1053005083,0.1173824189,-0.0975956011,0.3101099572,0.2528214375,0.1359136636,0.4904082741,0.280897515,0.2883143285,0.2636526018,0.1988783287,0.175990412
0.13,0.11,0.2269682579,0.272691827,0.500339915,0.0748165731,0.1030870551,0.1153657713,-0.0450437391,0.3041289035,0.2765133717,0.1415811929,0.4833759371,0.2885249018,0.2799672052,0.2749230206,0.2064672117,0.1785321635
0.13,0.13,0.2167093941,0.2459135216,0.5373770843,0.0728811618,0.0974958097,0.110246405,0.0455500411,0.2878751109,0.3175366873,0.1485209758,0.4862982971,0.300800726,0.2936296134,0.2883699751,0.2129889078,0.1868503108
0.13,0.15,0.2089056307,0.2324633127,0.5586310565,0.0715229606,0.0963719252,0.1101262157,0.093704431,0.2861425697,0.3476320206,0.1491883242,0.4874849898,0.3131581783,0.2975108039,0.2997214917,0.2212743256,0.188094381
0.13,0.17,0.2020330632,0.2240932624,0.5738736744,0.0705137859,0.0919035256,0.1068175257,0.1256871496,0.2737939217,0.3666204877,0.1495897677,0.4920888155,0.3111342023,0.2887608357,0.3097635434,0.2200942569,0.190173014
0.13,0.19,0.1950398115,0.2095047667,0.5954554219,0.0696473195,0.0885281229,0.1027527649,0.1764458885,0.2626714013,0.395776413,0.1489074025,0.5004818032,0.3217123819,0.2926539597,0.3248569376,0.2212993852,0.1950742342
0.13,0.21,0.1896632985,0.1935744635,0.616762238,0.0684658035,0.0873707668,0.1028206673,0.229613311,0.2610422221,0.4271957011,0.1497815529,0.5076405714,0.3364242456,0.3075644371,0.3349327556,0.2380279331,0.2030564025
0.13,0.23,0.182797872,0.1859663656,0.6312357625,0.0674273507,0.0829936079,0.0995190222,0.2593030314,0.2488912328,0.4480040704,0.1465371254,0.5250321888,0.335605863,0.3057888267,0.3508357426,0.2330143958,0.2081200685
0.13,0.25,0.1785110865,0.1787845896,0.6427043239,0.0671340778,0.082410335,0.0989763268,0.2851351448,0.2472321802,0.4648437891,0.1465110853,0.5365356335,0.3454378713,0.308270822,0.3708164209,0.2408647964,0.2122547453
0.13,0.27,0.1736694398,0.1736130253,0.6527175349,0.0655381597,0.0782622606,0.0948781062,0.3054914843,0.2348722056,0.4795851037,0.1409608323,0.5560067974,0.3364999802,0.3046095274,0.3766934114,0.2418154261,0.209316809
0.13,0.29,0.1682372264,0.1624808084,0.6692819652,0.0642252566,0.0778110991,0.0941301872,0.3443203485,0.2337928829,0.5041275395,0.1406110788,0.5767280585,0.3594772735,0.3187004359,0.3959842107,0.2446692897,0.2207450715
0.13,0.31,0.1639690078,0.1592994608,0.6767315314,0.0644932771,0.0747581249,0.0917222014,0.3581326097,0.2246169729,0.5152601135,0.137118889,0.5999360738,0.3506487978,0.3158479923,0.4328256778,0.2481277837,0.2215670332
0.13,0.33,0.1594522798,0.1491698504,0.6913778698,0.0629778889,0.0723132063,0.0893410225,0.393038169,0.2176883662,0.5371010819,0.1339038049,0.633848949,0.3589538565,0.3275008102,0.4385369405,0.2527126163,0.2287764196
0.13,0.35,0.1552026279,0.1448016567,0.6999957154,0.0622677722,0.0728860729,0.0900139721,0.4103924019,0.2200619738,0.5500557004,0.1348242845,0.6707328148,0.3720263105,0.3389060853,0.4591325567,0.2621395127,0.2358377374
0.13,0.37,0.1525133002,0.1421123291,0.7053743707,0.0619836987,0.0699539009,0.08790535,0.4211497126,0.2118003385,0.5580872639,0.1317665953,0.701853401,0.3678154323,0.3354414864,0.4929576464,0.2569892778,0.23969739
0.13,0.39,0.1488306495,0.1348619988,0.7163073517,0.0608334583,0.068795919,0.086263423,0.4465833542,0.2081345381,0.5745006605,0.1292619753,0.726212361,0.3792450788,0.347948265,0.5370609352,0.2615536417,0.244825291
0.13,0.41,0.1455707502,0.1297539901,0.7246752598,0.0605236026,0.0671718305,0.0850111587,0.4651672796,0.2035357641,0.5870300282,0.1274512643,0.7844880527,0.3826094889,0.3551463493,0.5603676856,0.2662352799,0.2534790552
0.13,0.43,0.1422658621,0.1279230192,0.7298111186,0.0596337977,0.0663260352,0.0845646202,0.4739650802,0.2018316203,0.5947198915,0.1268353016,0.8373659318,0.3831712794,0.3629478256,0.5900023231,0.2723636197,0.2582216131
0.13,0.45,0.1386946121,0.1227086086,0.7385967794,0.0591930187,0.0658251766,0.083858025,0.4931795623,0.2002163865,0.6079187346,0.1257031695,0.9026523512,0.3922303961,0.3775489315,0.6307147778,0.2820366758,0.266461367
0.13,0.47,0.1366265576,0.1202763595,0.7430970829,0.0585599861,0.0647104635,0.0824051704,0.5025443639,0.1965654012,0.6146477666,0.123599207,0.9586676445,0.3969173091,0.3792999022,0.6829656397,0.2817035251,0.2740376874
0.13,0.49,0.133504481,0.1169900382,0.7495054808,0.058047572,0.0632067575,0.0815618143,0.5155254044,0.1928432332,0.6242582212,0.1223427215,1.024946025,0.4001718487,0.3899329015,0.7524473367,0.2812487412,0.2824735668
0.15,0.01,0.2990416682,0.5751226479,0.1258356839,0.0846386957,0.1249139317,0.1152957897,-1.0244096119,0.3452142548,0.3756825079,0.1662829751,0.4609751566,0.2597618963,0.1169028879,0.2193885937,0.1717508455,0.1149801383
0.15,0.03,0.2733009605,0.4553118863,0.2713871532,0.0820517753,0.1275243453,0.1291314903,-0.6392366194,0.3662438936,0.2407376727,0.1398856035,0.4760339794,0.231459278,0.2039452553,0.2358135006,0.1680731804,0.1448838427
0.15,0.05,0.2570293141,0.3999428714,0.3430278145,0.0793911984,0.1223644956,0.1266949526,-0.4568579284,0.3541007301,0.2111447138,0.1196270476,0.4759523925,0.2426572949,0.2276774022,0.2474569528,0.1739317843,0.1553621169
0.15,0.07,0.2427500268,0.3566672618,0.4005827115,0.0774346973,0.1132552009,0.1215977166,-0.312751812,0.3306451157,0.2091330739,0.1170250477,0.4782570367,0.2461855625,0.2453115091,0.2603730819,0.1780887295,0.1628024871
0.15,0.09,0.2327039669,0.3319134502,0.4353825829,0.075731227,0.1098322751,0.1185433778,-0.2284443175,0.321038832,0.2243489128,0.1213491959,0.4737185005,0.2575059977,0.2469339523,0.2716251243,0.1829310555,0.1633950418
0.15,0.11,0.2231206484,0.3013268112,0.4755525404,0.0741440207,0.1055869549,0.1157586151,-0.1271010819,0.3099953703,0.2533227407,0.1329503875,0.4727901966,0.269793266,0.2598382105,0.2844699509,0.1917519131,0.1710956309
0.15,0.13,0.2139072375,0.2804298925,0.50566287,0.0729607483,0.1024148082,0.1138188746,-0.0551969151,0.3019112862,0.2844153247,0.1394626745,0.4804302147,0.2775865897,0.2675864353,0.2931007946,0.2019891545,0.1749254695
0.15,0.15,0.2049730425,0.2587838755,0.5362430821,0.0707156727,0.095941442,0.1074335609,0.0186753312,0.2825828358,0.3168243653,0.1429933388,0.4856018553,0.2840168869,0.2738493632,0.3065343117,0.2004833038,0.1798619901
0.15,0.17,0.1985517906,0.2448130824,0.5566351269,0.0698799826,0.094123721,0.1064617419,0.067008962,0.2781933368,0.3432199093,0.1464787519,0.4921940943,0.2939856873,0.2762546037,0.317123813,0.2058293146,0.1843361677
0.15,0.19,0.1912221945,0.2311622094,0.5776155961,0.0687971927,0.0915991979,0.1046507981,0.1152911772,0.2715358899,0.3718038348,0.1472847174,0.5032735913,0.3015600522,0.2829442833,0.3347000592,0.2116684847,0.1883805478
0.15,0.21,0.1868775663,0.2239161638,0.5892062699,0.0682251907,0.08765432,0.1020303398,0.1413739422,0.2608081601,0.3870282429,0.1468992459,0.5137211424,0.295922448,0.2744377034,0.3428627277,0.2137226826,0.1906059484
0.15,0.23,0.1809826115,0.2107808762,0.6082365123,0.0672821842,0.0852632638,0.0995602143,0.1866747599,0.2535781322,0.4140632699,0.1457447178,0.5268277747,0.3077011359,0.2818791101,0.3640696157,0.2148564218,0.1957314428
0.15,0.25,0.1747991574,0.2046217017,0.6205791409,0.0658055472,0.0841296848,0.0985426775,0.2113357375,0.2508745921,0.4322397972,0.1447646031,0.5523114634,0.3088623082,0.2844730823,0.3712135785,0.2243830273,0.1981623099
0.15,0.27,0.1709079873,0.1932552576,0.6358367551,0.0648857933,0.0828309454,0.0973792006,0.2493262399,0.2473733753,0.4548187953,0.1435055462,0.5676557051,0.3224957366,0.2924633921,0.3884536404,0.2285130556,0.2050681105
0.15,0.29,0.1652186953,0.183977577,0.6508037276,0.0638997849,0.0812107212,0.0960786649,0.2828485736,0.243100909,0.4769104153,0.1422999741,0.5887960825,0.3323033527,0.3033256155,0.4192266022,0.2318452984,0.2104179855
0.15,0.31,0.1614582069,0.1783782626,0.6601635305,0.0636438052,0.0780437062,0.0932011628,0.3034070054,0.233459253,0.4905966366,0.1388280085,0.6236962114,0.3280400308,0.3000225281,0.4340558039,0.233589356,0.2142914362
0.15,0.33,0.1574891991,0.1693933659,0.6731174349,0.0625363101,0.0765201401,0.0918098577,0.334330703,0.2293415811,0.509993216,0.13680018,0.6551348338,0.3374676059,0.3123906906,0.450677699,0.2384748741,0.2169022991
0.15,0.35,0.1551533545,0.1632691827,0.6815774628,0.0626256222,0.0752754893,0.0907739174,0.3550390974,0.2255530334,0.5224433177,0.1359355936,0.6869305948,0.346988763,0.3147855416,0.4853961619,0.2380790443,0.2241466505
0.15,0.37,0.1499353733,0.1597929089,0.6902717178,0.0608291507,0.0728186651,0.0886114909,0.3706859,0.2190227517,0.5354536366,0.1327757689,0.7154312262,0.3433199523,0.3191700864,0.5202848955,0.2382413317,0.2252350573
0.15,0.39,0.1470832292,0.1567129646,0.6962038062,0.0607446058,0.0739473691,0.0898135672,0.382777877,0.2227754401,0.544357125,0.1345581718,0.7657838627,0.3522816915,0.3259509865,0.5522938911,0.2530277252,0.2375025817
0.15,0.41,0.1431984861,0.147201771,0.7095997429,0.059882259,0.0709028182,0.0869659944,0.4151962009,0.2137305323,0.5644199664,0.1303770446,0.8214504815,0.3547800805,0.3395396049,0.579908855,0.2561035323,0.2397545463
0.15,0.43,0.1409454779,0.1460477738,0.7130067483,0.0597761325,0.0706757268,0.0869771441,0.4209112008,0.2133519368,0.5695786768,0.1302402594,0.8820778171,0.3602424564,0.3429312031,0.621421473,0.257964559,0.2462102839
0.15,0.45,0.1373835113,0.1415817474,0.7210347413,0.0584588985,0.0691687772,0.0850497949,0.4378712465,0.2087377197,0.5815596101,0.1275490855,0.9342377656,0.3655008697,0.3476740902,0.6657802262,0.2573469848,0.2531729643
0.15,0.47,0.1347591674,0.1366137037,0.7286271289,0.0582651096,0.0668494704,0.083016586,0.4553997215,0.2017392496,0.5929546185,0.1244743527,1.0034370528,0.3661742727,0.3551014844,0.7313248119,0.2557855336,0.2553016859
0.15,0.49,0.1323819045,0.1320912629,0.7355268326,0.0577291407,0.0653812852,0.0822674205,0.4713443068,0.1982088617,0.6032902489,0.1234011308,1.0670038579,0.3697955103,0.3658631731,0.8128114492,0.2575460462,0.2620203048
0.17,0.01,0.2923526261,0.5959153069,0.111732067,0.0833109648,0.1174627362,0.1032346082,-1.0800985468,0.3176093287,0.4013239547,0.1628517048,0.4389270294,0.2228859832,0.1027732431,0.2287797096,0.1515110893,0.1014327473
0.17,0.03,0.265402935,0.4855279037,0.2490691613,0.080785304,0.1254499258,0.125881629,-0.7219866462,0.3590433487,0.2678723176,0.146342539,0.4649099186,0.2123802723,0.184697588,0.2440063278,0.1550895756,0.1384760286
0.17,0.05,0.2520077124,0.4254807727,0.322511515,0.0795316746,0.1204813483,0.1252889194,-0.5284500303,0.3486199897,0.2220298497,0.1233027766,0.4623504179,0.222351939,0.2116988749,0.2569821492,0.1618410636,0.1502445311
0.17,0.07,0.2386596208,0.3900767665,0.3712636127,0.0760311603,0.1159142139,0.1222755764,-0.4088899204,0.3375042295,0.2125768558,0.1142418664,0.4634109204,0.2332061882,0.2225524291,0.2668239918,0.1662368075,0.1533454519
0.17,0.09,0.2268982754,0.351559253,0.4215424715,0.0750560041,0.1111662735,0.1198776118,-0.2815760346,0.3255652932,0.221419288,0.1197254535,0.4712250199,0.2451501891,0.2404031596,0.2787238035,0.1755460768,0.1636775682
0.17,0.11,0.2184968044,0.3292898204,0.4522133752,0.0731651439,0.107867329,0.1165214959,-0.2063662656,0.3159709866,0.2379601528,0.1246568804,0.4695869252,0.2532248871,0.2425466981,0.2893749343,0.1812269966,0.1643900776
0.17,0.13,0.2099939301,0.3159510122,0.4740550577,0.071204737,0.1030664488,0.1118892521,-0.1578469668,0.3019164491,0.2522376549,0.1276525578,0.4704654975,0.2518934612,0.2348816497,0.3045392097,0.1824906869,0.1639809541
0.17,0.15,0.2025736423,0.2845538615,0.5128724962,0.0706411211,0.1013093134,0.1116883696,-0.0562352269,0.2983689019,0.2920837648,0.1395685179,0.483469737,0.2735656362,0.2590657937,0.3115109794,0.1941349736,0.1748249545
0.17,0.17,0.1953511622,0.2674102903,0.5372385475,0.0695186893,0.0963940991,0.1067225305,0.0024179669,0.2832919577,0.3182661477,0.1424928019,0.4903900983,0.2778000338,0.26160115,0.3313756425,0.1948285246,0.1776468938
0.17,0.19,0.1883529118,0.2547320313,0.556915057,0.0683445712,0.092257058,0.1049385688,0.0474509944,0.2734273895,0.3434223587,0.1445417926,0.5100490408,0.2781674689,0.2655730389,0.3384269486,0.1966322389,0.1803887075
0.17,0.21,0.1828321491,0.2442168029,0.572951048,0.0677126587,0.0888540626,0.1021889478,0.0845174421,0.2636816291,0.364636698,0.1439342823,0.5234340527,0.2785972835,0.2633966964,0.3570192164,0.1982207593,0.1841586209
0.17,0.23,0.1775334738,0.2334387832,0.5890277431,0.0661681051,0.0890809807,0.1011233967,0.1221501767,0.2636928413,0.3875316885,0.1442526982,0.5385360556,0.2914566797,0.2680417325,0.3691524014,0.2055127244,0.1880835366
0.17,0.25,0.1736501589,0.224030421,0.6023194201,0.0658486183,0.0867737019,0.0998257926,0.1542585782,0.2576849581,0.4060070697,0.1447001408,0.5619240199,0.2943062974,0.2706940348,0.3803238032,0.2098655011,0.1906996692
0.17,0.27,0.1682700753,0.2129024887,0.618827436,0.0653145904,0.0870099669,0.0998751586,0.1930224587,0.2584909216,0.4300492734,0.1459236492,0.5855569795,0.3097918198,0.2820532836,0.4098483095,0.2180035171,0.1990695589
0.17,0.29,0.1634262863,0.2069704003,0.6296033135,0.0638814964,0.0858652658,0.0989500875,0.2156625129,0.2558294971,0.4459313743,0.1451022068,0.609555874,0.3130286396,0.2856055554,0.4292917051,0.2237488298,0.2026109832
0.17,0.31,0.1593194559,0.1941057593,0.6465747849,0.0631844393,0.0811087233,0.0954159083,0.2583632663,0.2424866798,0.4703420573,0.1419412487,0.6459969023,0.3163457035,0.2952665334,0.444620312,0.2207528626,0.2058325441
0.17,0.33,0.1559531546,0.1907544542,0.6532923912,0.0628994441,0.0803604531,0.094524577,0.2717834827,0.2400808644,0.4805545042,0.1402587908,0.6804942572,0.3188833944,0.2935649216,0.4742029793,0.2239464255,0.2105249759
0.17,0.35,0.1517413504,0.1828328632,0.6654257864,0.0618130327,0.0802550361,0.0945708741,0.29976006,0.2404879905,0.4986731888,0.1404751038,0.7106008881,0.3309799081,0.3072735341,0.5112883793,0.2313660486,0.216724091
0.17,0.37,0.1483050666,0.1783832613,0.6733116721,0.0611389405,0.0755824201,0.0900026608,0.3165451494,0.2260568736,0.5101581747,0.1344454652,0.7479314565,0.3186299764,0.2999425124,0.5504452291,0.2283284378,0.21733869
0.17,0.39,0.1452494019,0.1717534902,0.6829971079,0.0602344166,0.0764055122,0.0910753814,0.3394901275,0.2294659434,0.5246584782,0.136139842,0.8009486119,0.3346609146,0.3171834176,0.5708014629,0.2356762336,0.2222644251
0.17,0.41,0.1417095726,0.165070161,0.6932202664,0.0595854663,0.0738743572,0.0887444378,0.3630799443,0.2219693537,0.539920377,0.1328328237,0.8594011489,0.3369033252,0.3201025176,0.6064153654,0.2349947963,0.2307058064
0.17,0.43,0.1386381976,0.1630242439,0.6983375585,0.0591340177,0.0716647833,0.0864918781,0.3722890706,0.2150904876,0.5475802478,0.1294937736,0.9238533265,0.3322411234,0.3185819889,0.6508080798,0.2338248109,0.2321668599
0.17,0.45,0.1358838862,0.1576398757,0.7064762381,0.0584905027,0.0722112145,0.0868531998,0.3911964866,0.2169675417,0.5597518478,0.1301536076,0.9854261295,0.3442315592,0.3338405184,0.7084931735,0.2434188882,0.237968911
0.17,0.47,0.1337065734,0.1534080766,0.7128853501,0.0580873248,0.0726116678,0.0872579585,0.406069197,0.2184680874,0.5693740851,0.1307393994,1.0482220051,0.3523571508,0.3430238424,0.7883174105,0.2551242638,0.250344481
0.17,0.49,0.1306387689,0.1481643875,0.7211968436,0.0577401261,0.0697885753,0.084677679,0.4248680687,0.2099184486,0.5818145464,0.1269448068,1.1387840816,0.3504513187,0.3487871063,0.8640088319,0.2526218771,0.2518313757
0.19,0.01,0.2829107009,0.6208397901,0.0962495091,0.0823023026,0.1142745678,0.0971833307,-1.1454300711,0.3051860454,0.4355646803,0.1631392295,0.429696954,0.2063135075,0.0902243636,0.2358038217,0.1380861049,0.0936977763
0.19,0.03,0.2609976077,0.5298889563,0.2091134359,0.0800256683,0.1235750085,0.1187879647,-0.8506644767,0.3480635328,0.3146499089,0.1586750673,0.4466695499,0.2024227778,0.1493598333,0.2511350075,0.1450013308,0.1231283172
0.19,0.05,0.2458985254,0.4573071018,0.2967943728,0.0776106648,0.1193547422,0.1202904303,-0.6178198308,0.3418126082,0.239233763,0.1323196921,0.4529893827,0.2066354196,0.1912221156,0.2617854728,0.1500852799,0.1366279236
0.19,0.07,0.2337786982,0.4183325597,0.3478887421,0.0756348536,0.1167953665,0.1206256575,-0.4887763773,0.3377237501,0.2214974828,0.1177087086,0.4568559233,0.2194332083,0.2031927849,0.272913138,0.1576514671,0.1474563485
0.19,0.09,0.2221723141,0.3826936123,0.3951340736,0.0731253479,0.111335258,0.1154837344,-0.370253151,0.3220063412,0.214876638,0.1122421586,0.462171659,0.2262549669,0.2163790037,0.2865283908,0.1640171037,0.1512389845
0.19,0.11,0.2135159067,0.3551747777,0.4313093155,0.071859869,0.107123054,0.1139594911,-0.2790402399,0.3122254113,0.2266390545,0.1154461372,0.4674991831,0.2351099067,0.2250732737,0.296878648,0.1676465955,0.1565159331
0.19,0.13,0.2045210126,0.3269682579,0.4685107295,0.0703583496,0.1060414611,0.113671289,-0.1854257864,0.310373388,0.2517609883,0.1260554609,0.4794459268,0.2511191321,0.2414952475,0.30725971,0.1796698562,0.1648710774
0.19,0.15,0.1968572143,0.3091584247,0.4939843611,0.068960303,0.1023574338,0.1105501214,-0.1243324883,0.3000253435,0.27381726,0.1304750194,0.4880660247,0.2564946733,0.2450937379,0.3225613608,0.182018921,0.1665783788
0.19,0.17,0.1924033277,0.2929424787,0.5146541936,0.0692364786,0.0983088507,0.1083380542,-0.0712307637,0.2891570556,0.2924736673,0.1373427001,0.5003193566,0.2594872227,0.2442206929,0.3311733809,0.1844615569,0.1713787282
