pi,lambda,f0,f1,f2,sdf0,sdf1,sdf2,Q,sdQ,m
0.45,0.3,0.038235691077231,0.4134503874031472,0.5483139215196194,0.0060220167575773,0.0208026825307431,0.0208557768650041,-0.2785868532866751,0.0624611419264904,0.3224708822794291
0.45,0.35,0.0382199450137468,0.4136118470382405,0.5481682079480124,0.006013577312796,0.0175157657443971,0.0177017357627083,-0.2790554861284686,0.0527332672515025,0.3222523119220185
0.45,0.4,0.0379950012496877,0.4109070232441899,0.551097975506123,0.0060929857218155,0.020375889015248,0.0203340330087368,-0.2707160709822568,0.061085811039233,0.3266469632591846
0.45,0.45,0.0378890277430644,0.3997133216695821,0.5623976505873546,0.0061354447336342,0.0197749347657268,0.0197756563602547,-0.2370289927518096,0.0593255258917083,0.3435964758810319
0.45,0.5,0.0377028242939268,0.4001067233191695,0.5621904523869032,0.005927260287972,0.0248376499952325,0.0250546446556381,-0.2380229942514358,0.0747299446461032,0.3432856785803548
0.45,0.55,0.037467883029243,0.3847228192951744,0.5778092976755813,0.006010202221416,0.022280460086129,0.0225721038791605,-0.1916363409147674,0.0671330240514186,0.3667139465133719
0.45,0.6,0.0372876780804802,0.365951762059486,0.5967605598600374,0.0060674105376463,0.0199364596285142,0.0201582031462745,-0.1351429642589346,0.0600311224033029,0.3951408397900561
0.45,0.65,0.037137465633592,0.3580677330667344,0.6047948012996758,0.0059653665834868,0.0229733902827756,0.0230288435004181,-0.1113406648337931,0.0689756240659694,0.4071922019495136
0.45,0.7,0.0370289927518123,0.3534521369657589,0.6095188702824307,0.0059630662590816,0.0261674181198151,0.0267529382745788,-0.0973854036490871,0.0790877745142091,0.4142783054236461
0.45,0.75,0.0368810297425646,0.3279667583104227,0.6351522119470111,0.0059718793138646,0.0278835550946039,0.0282584514036255,-0.0207813046738343,0.0840255615928335,0.4527283179205166
0.45,0.8,0.0363941514621348,0.2833039240189947,0.6803019245188703,0.0059924415546631,0.0299692610369063,0.030417376921676,0.1136940764808808,0.0903558989954886,0.5204528867783054
0.45,0.85,0.0359680079980008,0.2498877780554863,0.714144213946514,0.005920724301632,0.0323733556043657,0.0330233924232235,0.2143686578355412,0.0977701036319549,0.5712163209197709
0.45,0.9,0.0354283929017748,0.1887263184203953,0.7758452886778288,0.0057879559122016,0.0278916982212912,0.0284868620318717,0.398392651837038,0.0842702584744543,0.6637679330167432
0.45,0.95,0.0348002999250191,0.1159502624343918,0.8492494376405897,0.0057635804765807,0.0242998513484365,0.0249472496541937,0.6173489127718059,0.0735469523510667,0.7738741564608844
0.5,0.05,0.0352241939515125,0.4365558610347413,0.5282199450137451,0.0058757531012095,0.0157763253409874,0.0159657794077513,-0.3448917770557376,0.0475184300897262,0.2923299175206177
0.5,0.1,0.0352111972007002,0.4340672331917018,0.5307215696075969,0.0057618256300717,0.0155286100011513,0.0156008159125,-0.3374128967758067,0.0466580359148028,0.2960823544113953
0.5,0.15,0.0352224443889031,0.4263404148962753,0.5384371407148207,0.0059273523704491,0.0166269236098509,0.0166328473275757,-0.3142436890777298,0.0498866945472776,0.3076557110722311
0.5,0.2,0.0354031492126971,0.4291464633841529,0.5354503874031494,0.0058463817938944,0.0177203567434243,0.0177823114491586,-0.3228425393651565,0.0532230249360074,0.3031755811047241
0.5,0.25,0.0353126718320422,0.4239157710572351,0.5407715571107207,0.0058523894166852,0.0180082801430778,0.0181560403392315,-0.3070599850037496,0.0541726006253872,0.311157335666081
0.5,0.3,0.0355878530367411,0.4185166208447875,0.5458955261184703,0.0058695691847354,0.0160416422531627,0.0161617011010407,-0.2911377155711048,0.0482449856073662,0.3188432891777053
0.5,0.35,0.0355638590352416,0.4168315421144712,0.5476045988502866,0.0058613977432114,0.0199846594878744,0.0201694476584087,-0.2860584853786559,0.0601387666341575,0.3214068982754299
0.5,0.4,0.0357548112971761,0.4114796300924768,0.5527655586103463,0.0057953962306845,0.0196351126165125,0.0197040103403882,-0.2701937015746074,0.0589742355734133,0.3291483379155193
0.5,0.45,0.035745563609098,0.4001742064483872,0.5640802299425155,0.00582183355469,0.0185307958416892,0.018757726715866,-0.236268182954259,0.0558193183992446,0.3461203449137733
0.5,0.5,0.0356893276680832,0.3988970257435632,0.5654136465883514,0.0058751773226735,0.0210552462263348,0.0212135712157115,-0.2323804048987751,0.0633240636683811,0.3481204698825271
0.5,0.55,0.0355976005998503,0.3920177455636079,0.5723846538365421,0.0059966685952651,0.0218988226856204,0.0220749576315876,-0.2116508372906737,0.0658726030028285,0.3585769807548131
0.5,0.6,0.0359112721819549,0.3843001749562607,0.5797885528617852,0.0058944359701457,0.0253910146010234,0.0254350010601588,-0.1888117970507361,0.0762170302622057,0.3696828292926778
0.5,0.65,0.0359630092476883,0.3678047988002996,0.5962321919520129,0.005862305974799,0.0240593461458485,0.0242822532607488,-0.1393774056485863,0.0724009455524458,0.3943482879280193
0.5,0.7,0.036007498125469,0.3437950512371915,0.6201974506373422,0.0059051201312132,0.0234456602701571,0.0236503171965858,-0.0673926518370409,0.0705416377369,0.4302961759560133
0.5,0.75,0.0358120469882531,0.3279172706823292,0.6362706823294189,0.0059692683667089,0.0222872812193178,0.0224803239024555,-0.0195638590352394,0.0670548863410913,0.4544060234941283
0.5,0.8,0.0359472631842044,0.3113344163959012,0.6527183204198939,0.005882981228337,0.0260100487834138,0.0264448933969926,0.0300494876280914,0.0784649909638204,0.4790774806298408
0.5,0.85,0.0354603849037745,0.2612009497625591,0.7033386653336683,0.0058888023189619,0.0191627270788301,0.0197317264099779,0.18093676580855,0.0580571805676381,0.5550079980005025
0.5,0.9,0.0353021744563862,0.2122051987003251,0.7524926268432883,0.0058438358781333,0.0386103371257848,0.0390454287737113,0.328082229442638,0.116266103025281,0.6287389402649324
0.5,0.95,0.0347628092976759,0.1254503874031495,0.839786803299179,0.0059242701243168,0.0271138451805509,0.0278123674972761,0.5888860284928799,0.082040057858378,0.7596802049487685
