pi,lambda,f0,f1,f2,sdf0,sdf1,sdf2,Q,sdQ
0.35,0.25,0.2367628092976764,0.3246938265433636,0.4385433641589619,0.0136448516483644,0.0163183480897701,0.0176561372213631,-0.2108442889277653,0.0502928334009034
0.35,0.3,0.2365646088477892,0.3207780554861289,0.4426573356660817,0.0132449759212016,0.0162088934945578,0.0175298831085534,-0.1988987753061761,0.0499476700976691
0.35,0.35,0.2355743564108988,0.3170839790052475,0.4473416645838546,0.0136423433559611,0.0173719298226638,0.0183276153966757,-0.1868262934266404,0.0530714750420033
0.35,0.4,0.2342016995751075,0.3115736065983507,0.4542246938265432,0.0137730917774739,0.0175846849051723,0.0194468313630391,-0.1689225193701582,0.0546162011733837
0.35,0.45,0.2334768807798058,0.3036518370407396,0.4628712821794553,0.013742653596305,0.0184339768430319,0.0200456523361203,-0.144432391902024,0.0569136060221842
0.35,0.5,0.2320467383154225,0.298982754311421,0.4689705073731577,0.0134857726876791,0.0189703440272408,0.0205492002269556,-0.1289950012496843,0.0584898882814373
0.35,0.55,0.2309132716820812,0.2915106223444133,0.4775761059735082,0.0135825706815175,0.0195394587856877,0.0214499363386646,-0.1054451387153183,0.0605288539100401
0.35,0.6,0.2296703324168971,0.2834411397150705,0.4868885278680342,0.013537301877201,0.0192511063864062,0.0211377759203109,-0.0799937515621067,0.0596399886931234
0.35,0.65,0.2274426393401663,0.2672241939515114,0.505333166708322,0.0134839634912047,0.0213500930795717,0.0235885612574071,-0.0291152211947008,0.0662887474165505
0.35,0.7,0.2262551862034499,0.2544741314671337,0.519270682329416,0.0137546033647491,0.022583520388808,0.0246728284304679,0.0103224193951484,0.069839869208084
0.35,0.75,0.2237785553611613,0.2302076980754813,0.5460137465633573,0.0135687490216488,0.0225926116401981,0.0253015031368641,0.0855983504123946,0.0704867264172604
0.35,0.8,0.2215026243439151,0.2064366408397908,0.5720607348162967,0.0134690035121792,0.02193988484731,0.0247115369890241,0.1591874531367151,0.0685913066836441
0.35,0.85,0.2187773056735822,0.1778107973006744,0.6034118970257452,0.0133901510386846,0.0214786392350434,0.0243174073129803,0.2477903024243962,0.0672746857830673
0.35,0.9,0.2150159960010009,0.1329765058735319,0.6520074981254681,0.0132882746834938,0.021893045651257,0.025061253834636,0.3860544863784043,0.0688473451371502
0.35,0.95,0.2105468632841801,0.07215696075981,0.7172961759560128,0.0131964717172263,0.019881797131062,0.024078984776627,0.5729822544363927,0.0638425790387511
0.4,0.05,0.2179447638090486,0.3465228692826812,0.4355323669082727,0.0132291231077667,0.0155794107515387,0.016191865693037,-0.2575133716570897,0.0473506871961144
0.4,0.1,0.2175603599100234,0.3419112721819562,0.4405283679080235,0.0130891144952754,0.0153080820289854,0.0161948373737006,-0.2432941764558889,0.0468110014316715
0.4,0.15,0.2181169707573111,0.3394783804049001,0.4424046488377907,0.013117443135817,0.0159455509461497,0.0165984176469597,-0.2365521119720095,0.0484895195392593
0.4,0.2,0.2182606848287934,0.3373046738315427,0.4444346413396651,0.0132376461816628,0.0157452977313812,0.0169440635526894,-0.2301747063234203,0.0484346590154518
0.4,0.25,0.218847038240441,0.333482879280181,0.4476700824793808,0.0132003256342708,0.0164979777338822,0.0175493340961473,-0.2192956760809812,0.0505452895639118
0.4,0.3,0.2192789302674341,0.3309540114971269,0.4497670582354416,0.0128558616379994,0.0168110197349497,0.0175865211047796,-0.2121409647588121,0.0512085605746791
0.4,0.35,0.2183974006498392,0.3256363409147703,0.4559662584353905,0.0130394031014341,0.0168774988966892,0.017909832808326,-0.1953064233941501,0.0516648306017046
0.4,0.4,0.2185463634091484,0.3181484628842786,0.4633051737065747,0.0131521637914413,0.0175325683589622,0.0190241844956904,-0.1729917520619825,0.0540893212136148
0.4,0.45,0.2195808547863045,0.3154701324668831,0.4649490127468156,0.0131445054440688,0.0179048504659337,0.0191689827494859,-0.1659912521869506,0.0549786836813534
0.4,0.5,0.219308172956762,0.3078250437390648,0.4728667833041748,0.013043993088241,0.0179096449617052,0.0192002213236014,-0.1427833041739547,0.055019511247012
