arena_r,interac_r,pi1,pi2,q1,q2,lambda,f0,f1,f2,sdf0,sdf1,sdf2,Q,sdQ,m,sdm,k0,k1,k2,sdk0,sdk1,sdk2
20.0,5.5,0.3,0.3,7,10,0.3,0.1514251437,0.3184197701,0.5301550862,0.0587467502,0.0869825134,0.0931623677,-0.1066844539,0.2540296533,,,,,,,,
20.0,5.5,0.3,0.3,7,10,0.6,0.1433146713,0.267172082,0.5895132467,0.0590118069,0.1008290689,0.1098155329,0.0551690827,0.3003540809,,,,,,,,
20.0,5.5,0.3,0.3,7,10,0.9,0.1561982004,0.1572106973,0.6865911022,0.0623669608,0.1055780217,0.1199143409,0.3721697076,0.3197489388,,,,,,,,
20.0,6.0,0.3,0.3,7,10,0.3,0.1491782054,0.3160582354,0.5347635591,0.0581317332,0.0873250734,0.0933465757,-0.0973529118,0.2552178743,,,,,,,,
20.0,6.0,0.3,0.3,7,10,0.6,0.1386754561,0.2645232442,0.5968012997,0.0581585025,0.1026248584,0.1116822391,0.0677548113,0.3063414991,,,,,,,,
20.0,6.0,0.3,0.3,7,10,0.9,0.1290809798,0.1374102724,0.7335087478,0.0583690496,0.1096980405,0.1236863944,0.4586882029,0.3335911287,,,,,,,,
20.0,6.3,0.3,0.3,7,10,0.3,0.148389965,0.3154411397,0.5361688953,0.0579430537,0.0882442765,0.0944712156,-0.0947133842,0.25842204,,,,,,,,
20.0,6.3,0.3,0.3,7,10,0.6,0.1358469758,0.2634147088,0.6007383154,0.0575507634,0.1026019998,0.1115419091,0.0739088978,0.3063717251,,,,,,,,
20.0,6.3,0.3,0.3,7,10,0.9,0.1253555986,0.1251035991,0.7495408023,0.0573228018,0.1031242848,0.1178289718,0.4993336041,0.3144628774,,,,,,,,
20.0,6.5,0.3,0.3,7,10,0.3,0.1483227943,0.31452012,0.5371570857,0.0579870031,0.0883913395,0.0947632322,-0.0918831542,0.2590239349,,,,,,,,
20.0,6.5,0.3,0.3,7,10,0.6,0.1349995001,0.2630526118,0.601947888,0.0574440819,0.1035516314,0.1125780372,0.0758426643,0.309450223,,,,,,,,
20.0,6.5,0.3,0.3,7,10,0.9,0.1224531367,0.1206922019,0.7568546613,0.0564600184,0.1025140616,0.1169908737,0.5154702574,0.3126338485,,,,,,,,
20.0,7.0,0.3,0.3,7,10,0.3,0.1478814046,0.3148939015,0.5372246938,0.0579949692,0.0885884157,0.094957867,-0.0925631092,0.2596374413,,,,,,,,
20.0,7.0,0.3,0.3,7,10,0.6,0.1321805799,0.2541830792,0.6136363409,0.056718661,0.1023476335,0.1115955995,0.1052701825,0.3062302222,,,,,,,,
20.0,7.0,0.3,0.3,7,10,0.9,0.117683954,0.1094813797,0.7728346663,0.0553389521,0.098995516,0.1137101009,0.553871907,0.302433191,,,,,,,,
20.0,7.5,0.3,0.3,7,10,0.3,0.1468726568,0.3136028493,0.5395244939,0.0578767697,0.0886389912,0.0949714605,-0.0876812047,0.2598086192,,,,,,,,
20.0,7.5,0.3,0.3,7,10,0.6,0.1313914021,0.2527534366,0.6158551612,0.0565267941,0.1034600772,0.1127134777,0.1103482879,0.3097520826,,,,,,,,
20.0,7.5,0.3,0.3,7,10,0.9,0.1129715071,0.1024193952,0.7846090977,0.0538951228,0.095200633,0.1093737354,0.5797703074,0.2906156166,,,,,,,,
20.0,8.0,0.3,0.3,7,10,0.3,0.1471382154,0.3133811547,0.5394806298,0.0579921751,0.0890690272,0.0956882693,-0.0872816796,0.2614236018,,,,,,,,
20.0,8.0,0.3,0.3,7,10,0.6,0.1306243439,0.2509566358,0.6184190202,0.0563574179,0.1030248294,0.1121901515,0.1165057486,0.308370339,,,,,,,,
20.0,8.0,0.3,0.3,7,10,0.9,0.111764184,0.1006883279,0.7875474881,0.0534730204,0.0961547043,0.1104260254,0.5861708323,0.2938321908,,,,,,,,
20.0,8.5,0.3,0.3,7,10,0.3,0.1467669333,0.3126865784,0.5405464884,0.0576281619,0.0894495888,0.095626295,-0.0848266683,0.2622947358,,,,,,,,
20.0,8.5,0.3,0.3,7,10,0.6,0.1300903524,0.2484576356,0.621452012,0.0563312006,0.1041354741,0.1136753051,0.1245367408,0.3122258773,,,,,,,,
20.0,8.5,0.3,0.3,7,10,0.9,0.1110702324,0.0967355661,0.7921942014,0.0532856404,0.0955640894,0.1096140124,0.5987230692,0.2918251999,,,,,,,,
20.0,9.0,0.3,0.3,7,10,0.3,0.1463651587,0.3122810547,0.5413537866,0.0576413826,0.0888610828,0.0952745801,-0.0832083229,0.2606998871,,,,,,,,
20.0,9.0,0.3,0.3,7,10,0.6,0.1298465384,0.2476590852,0.6224943764,0.0561590196,0.1037311306,0.1129861056,0.1271762059,0.3107262364,,,,,,,,
20.0,9.0,0.3,0.3,7,10,0.9,0.1099806298,0.0905211197,0.7994982504,0.052845573,0.0908550822,0.1055299941,0.618456011,0.2781228246,,,,,,,,
20.0,9.5,0.3,0.3,7,10,0.3,0.1464696326,0.3119703824,0.541559985,0.0577592469,0.0889622037,0.0955925179,-0.0823807798,0.2612033103,,,,,,,,
20.0,9.5,0.3,0.3,7,10,0.6,0.1294455136,0.2438945264,0.62665996,0.0561178295,0.1041612403,0.1135975445,0.1388709073,0.3122693848,,,,,,,,
20.0,9.5,0.3,0.3,7,10,0.9,0.1096877031,0.0879047738,0.8024075231,0.0529917545,0.0874077522,0.1022801432,0.6265979755,0.2675969393,,,,,,,,
20.0,10.0,0.3,0.3,7,10,0.3,0.1463776556,0.3103664084,0.543255936,0.0579138851,0.0890267054,0.0958849323,-0.0774768808,0.2615879397,,,,,,,,
20.0,10.0,0.3,0.3,7,10,0.6,0.1292875531,0.2435858535,0.6271265934,0.0559694763,0.1026844677,0.1125044012,0.1399548863,0.3081739051,,,,,,,,
20.0,10.0,0.3,0.3,7,10,0.9,0.1095274931,0.0873426643,0.8031298425,0.0526927478,0.0896292695,0.1043801931,0.6284445139,0.2744686839,,,,,,,,
20.0,10.5,0.3,0.3,7,10,0.3,0.1466370282,0.3127769308,0.540586041,0.0576886387,0.0888888852,0.0952599603,-0.0849678205,0.260719822,,,,,,,,
20.0,10.5,0.3,0.3,7,10,0.6,0.1290996626,0.2421682704,0.628732067,0.0560133032,0.1039134892,0.1135736257,0.1443955261,0.3117851897,,,,,,,,
20.0,10.5,0.3,0.3,7,10,0.9,0.1090931642,0.0850365534,0.8058702824,0.0526439921,0.0860539193,0.1010641482,0.6357971757,0.2636868759,,,,,,,,
20.0,11.0,0.3,0.3,7,10,0.3,0.1462832417,0.3111906398,0.5425261185,0.0575900787,0.0889484191,0.095578287,-0.0798551612,0.2612342245,,,,,,,,
20.0,11.0,0.3,0.3,7,10,0.6,0.128808048,0.2410560485,0.6301359035,0.0556967312,0.1033280697,0.1129246628,0.1480238065,0.3100190747,,,,,,,,
20.0,11.0,0.3,0.3,7,10,0.9,0.1088163584,0.0833584104,0.8078252312,0.0523411614,0.0842934201,0.0992046703,0.6411084104,0.2582204281,,,,,,,,
20.0,11.5,0.3,0.3,7,10,0.3,0.1462137591,0.3104496376,0.5433366033,0.0576627305,0.0890818101,0.0954745294,-0.0775626718,0.2613610331,,,,,,,,
20.0,11.5,0.3,0.3,7,10,0.6,0.1286663959,0.2406515246,0.6306820795,0.0559027288,0.1038190758,0.1134407938,0.1493790302,0.3114909532,,,,,,,,
20.0,11.5,0.3,0.3,7,10,0.9,0.1088213572,0.0841267808,0.807051862,0.0524097231,0.0863436089,0.1011914745,0.6387983004,0.2644936638,,,,,,,,
20.0,12.0,0.3,0.3,7,10,0.3,0.1462781805,0.3115921645,0.5421296551,0.0576476477,0.0885674737,0.0949508384,-0.0810546738,0.2597415387,,,,,,,,
20.0,12.0,0.3,0.3,7,10,0.6,0.1285627968,0.241411897,0.6300253062,0.0557194195,0.1049077852,0.114548183,0.1472015121,0.3149419178,,,,,,,,
20.0,12.0,0.3,0.3,7,10,0.9,0.1085111847,0.0819093352,0.8095794801,0.0522906862,0.0841322243,0.0991132169,0.6457608098,0.2578197908,,,,,,,,
