arena_r,interac_r,pi1,pi2,q1,q2,lambda,f0,f1,f2,sdf0,sdf1,sdf2,Q,sdQ,m,sdm,k0,k1,k2,sdk0,sdk1,sdk2
20.0,8.0,0.3,0.3,7,10,0.9,0.1106352301,0.0922556028,0.7971091672,0.0501221199,0.0840195968,0.0978556642,0.6125979616,0.2570184723,,,,,,,,
20.0,8.5,0.3,0.3,7,10,0.3,0.1465835763,0.31324891,0.5401675137,0.0545488234,0.0835965921,0.0895243239,-0.0863303063,0.2449959321,,,,,,,,
20.0,8.5,0.3,0.3,7,10,0.6,0.129282235,0.2437486184,0.6269691466,0.0529399603,0.096849051,0.1059306153,0.1394719098,0.2904084004,,,,,,,,
20.0,8.5,0.3,0.3,7,10,0.9,0.1098718654,0.0895361715,0.8005919631,0.0498439621,0.0830165458,0.0967985095,0.6215196201,0.2539517562,,,,,,,,
20.0,9.0,0.3,0.3,7,10,0.3,0.1463250854,0.3108141853,0.5428607293,0.0544244823,0.0837359953,0.0897195001,-0.0787676414,0.2455504409,,,,,,,,
20.0,9.0,0.3,0.3,7,10,0.6,0.1289467633,0.243390819,0.6276624177,0.0525089734,0.0980897183,0.106980533,0.1408807798,0.2941932626,,,,,,,,
20.0,9.0,0.3,0.3,7,10,0.9,0.1100017218,0.0904734927,0.7995247855,0.049856504,0.0851418255,0.0988580103,0.6185778,0.2604652746,,,,,,,,
20.0,9.5,0.3,0.3,7,10,0.3,0.1464653837,0.3107803049,0.5427543114,0.0543996722,0.083121926,0.0890258506,-0.0788062984,0.2435440105,,,,,,,,
20.0,9.5,0.3,0.3,7,10,0.6,0.1290385182,0.2438220445,0.6271394374,0.0526877515,0.0975101307,0.1063874247,0.1394953484,0.2923220957,,,,,,,,
20.0,9.5,0.3,0.3,7,10,0.9,0.1093374434,0.0842263878,0.8064361687,0.0497121188,0.080237436,0.0943478944,0.6379833931,0.2457443038,,,,,,,,
20.0,10.0,0.3,0.3,7,10,0.3,0.1464266156,0.3119858924,0.541587492,0.0543883464,0.0841438235,0.0902191279,-0.0823842928,0.2469481462,,,,,,,,
20.0,10.0,0.3,0.3,7,10,0.6,0.1286681663,0.241412869,0.6299189647,0.0527255412,0.0966634466,0.1058277416,0.1470932267,0.2900025841,,,,,,,,
20.0,10.0,0.3,0.3,7,10,0.9,0.1092093643,0.0836359799,0.8071546558,0.0496431555,0.0806414957,0.0949141666,0.639882696,0.2472155259,,,,,,,,
